match_id,season,date,home_team,away_team,diff_total,diff_attack,diff_defense,home_team_total,away_team_total,both_coverage_ok,side_x,home_opponent,home_team_attack,home_team_defense,home_coverage_rate,home_coverage_ok,side_y,away_opponent,away_team_attack,away_team_defense,away_coverage_rate,away_coverage_ok,HomeScore,AwayScore,home_form_pts,away_form_pts,home_form_gd,away_form_gd,diff_form_pts,diff_form_gd
2023_2023-07-01_Valour_vs_Cavalry,2023,2023-07-01 19:00:00+00:00,Valour,Cavalry,-307.5562999999984,-307.5562999999984,-307.5562999999984,16299.0856,16606.6419,True,home,Cavalry,16299.0856,16299.0856,1.0,True,away,Valour,16606.6419,16606.6419,1.0,True,0,2,1.4,1.4,0.0,0.0,0.0,0.0
2023_2023-07-02_Vancouver_FC_vs_York_United,2023,2023-07-02 20:30:00+00:00,Vancouver FC,York,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,York,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,1,2,0.6,1.0,-1.0,-0.2,-0.4,-0.8
2023_2023-07-08_Vancouver_FC_vs_HFX_Wanderers,2023,2023-07-08 02:00:00+00:00,Vancouver FC,Wanderers,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Wanderers,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,2,1,0.6,2.0,-0.6,0.6,-1.4,-1.2
2023_2023-07-09_Pacific_vs_Cavalry,2023,2023-07-09 01:00:00+00:00,Pacific,Cavalry,27.329099999999016,27.329099999999016,27.329099999999016,16750.9397,16723.6106,True,home,Cavalry,16750.9397,16750.9397,1.0,True,away,Pacific,16723.6106,16723.6106,1.0,True,1,2,2.6,2.0,1.2,0.6,0.6000000000000001,0.6
2023_2023-07-09_Atlético_Ottawa_vs_Valour,2023,2023-07-09 19:00:00+00:00,Atlético,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,2,0,1.4,1.2,0.2,-0.4,0.19999999999999996,0.6000000000000001
2023_2023-07-09_York_United_vs_Forge,2023,2023-07-09 23:30:00+00:00,York,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,4,1.4,0.6,0.0,-1.0,0.7999999999999999,1.0
2023_2023-07-11_HFX_Wanderers_vs_Pacific,2023,2023-07-11 23:00:00+00:00,Wanderers,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,2,1,2.0,2.0,0.8,0.4,0.0,0.4
2023_2023-07-13_Cavalry_vs_Atlético_Ottawa,2023,2023-07-13 00:30:00+00:00,Cavalry,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,0,2,2.4,1.4,0.8,0.2,1.0,0.6000000000000001
2023_2023-07-14_York_United_vs_Pacific,2023,2023-07-14 23:30:00+00:00,York,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,0,0.8,1.4,-1.0,0.0,-0.5999999999999999,-1.0
2023_2023-07-15_Cavalry_vs_HFX_Wanderers,2023,2023-07-15 20:00:00+00:00,Cavalry,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,1,0,1.8,2.0,0.0,0.6,-0.19999999999999996,-0.6
2023_2023-07-15_Forge_vs_Valour,2023,2023-07-15 23:00:00+00:00,Forge,Valour,331.511599999998,331.511599999998,331.511599999998,16513.6285,16182.1169,True,home,Valour,16513.6285,16513.6285,1.0,True,away,Forge,16182.1169,16182.1169,1.0,True,1,1,1.2,1.2,0.0,-0.4,0.0,0.4
2023_2023-07-16_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-07-16 18:00:00+00:00,Atlético,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Atlético,54.9994,54.9994,1.0,True,3,1,2.0,1.2,0.8,0.0,0.8,0.8
2023_2023-07-22_Pacific_vs_Forge,2023,2023-07-22 02:00:00+00:00,Pacific,Forge,135.77189999999973,135.77189999999973,135.77189999999973,16624.4481,16488.6762,True,home,Forge,16624.4481,16624.4481,1.0,True,away,Pacific,16488.6762,16488.6762,1.0,True,0,2,1.0,1.4,-0.2,0.4,-0.3999999999999999,-0.6000000000000001
2023_2023-07-22_Vancouver_FC_vs_Cavalry,2023,2023-07-22 23:00:00+00:00,Vancouver FC,Cavalry,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Cavalry,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,1,5,1.2,2.4,-0.2,0.6,-1.2,-0.8
2023_2023-07-23_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-07-23 20:00:00+00:00,Wanderers,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,0,1.4,2.0,0.0,1.0,-0.6000000000000001,-1.0
2023_2023-07-23_Valour_vs_York_United,2023,2023-07-23 23:00:00+00:00,Valour,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,2,0.8,1.0,-0.8,-0.8,-0.19999999999999996,0.0
2023_2023-07-28_Forge_vs_Vancouver_FC,2023,2023-07-28 23:00:00+00:00,Forge,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Forge,54.9994,54.9994,1.0,True,2,0,2.0,0.6,1.2,-1.4,1.4,2.5999999999999996
2023_2023-07-29_Valour_vs_Pacific,2023,2023-07-29 20:00:00+00:00,Valour,Pacific,-287.8713000000007,-287.8713000000007,-287.8713000000007,16207.0692,16494.9405,True,home,Pacific,16207.0692,16207.0692,1.0,True,away,Valour,16494.9405,16494.9405,1.0,True,0,3,0.8,0.4,-0.8,-0.8,0.4,0.0
2023_2023-07-29_Atlético_Ottawa_vs_Cavalry,2023,2023-07-29 23:00:00+00:00,Atlético,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,0,2.0,2.4,1.0,1.2,-0.3999999999999999,-0.19999999999999996
2023_2023-07-30_York_United_vs_HFX_Wanderers,2023,2023-07-30 18:00:00+00:00,York,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,2,1.4,1.8,-0.6,0.2,-0.40000000000000013,-0.8
2023_2023-08-05_Cavalry_vs_Forge,2023,2023-08-05 01:00:00+00:00,Cavalry,Forge,231.91849999999977,231.91849999999977,231.91849999999977,16850.1022,16618.1837,True,home,Forge,16850.1022,16850.1022,1.0,True,away,Cavalry,16618.1837,16618.1837,1.0,True,3,0,1.8,2.0,0.6,1.4,-0.19999999999999996,-0.7999999999999999
2023_2023-08-05_Atlético_Ottawa_vs_York_United,2023,2023-08-05 23:00:00+00:00,Atlético,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,3,3,2.4,1.4,1.2,-0.8,1.0,2.0
2023_2023-08-06_Vancouver_FC_vs_Valour,2023,2023-08-06 21:00:00+00:00,Vancouver FC,Valour,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Valour,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,0,0.6,0.2,-1.6,-1.6,0.39999999999999997,0.0
2023_2023-08-07_HFX_Wanderers_vs_Pacific,2023,2023-08-07 18:00:00+00:00,Wanderers,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,2,1.8,0.8,0.4,-0.2,1.0,0.6000000000000001
2023_2023-08-12_Valour_vs_Cavalry,2023,2023-08-12 00:00:00+00:00,Valour,Cavalry,-848.3904000000002,-848.3904000000002,-848.3904000000002,16089.5364,16937.9268,True,home,Cavalry,16089.5364,16089.5364,1.0,True,away,Valour,16937.9268,16937.9268,1.0,True,3,2,0.4,1.8,-1.2,1.0,-1.4,-2.2
2023_2023-08-12_HFX_Wanderers_vs_Vancouver_FC,2023,2023-08-12 19:00:00+00:00,Wanderers,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Wanderers,54.9994,54.9994,1.0,True,3,0,1.8,0.8,0.4,-1.4,1.0,1.7999999999999998
2023_2023-08-12_Forge_vs_York_United,2023,2023-08-12 23:00:00+00:00,Forge,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,3,3,2.0,1.0,1.0,-1.0,1.0,2.0
2023_2023-08-13_Pacific_vs_Atlético_Ottawa,2023,2023-08-13 20:30:00+00:00,Pacific,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,0,1,1.4,2.0,0.2,0.8,-0.6000000000000001,-0.6000000000000001
2023_2023-08-19_Valour_vs_Atlético_Ottawa,2023,2023-08-19 00:00:00+00:00,Valour,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,3,1.0,2.0,-0.6,0.6,-1.0,-1.2
2023_2023-08-19_Vancouver_FC_vs_Pacific,2023,2023-08-19 20:00:00+00:00,Vancouver FC,Pacific,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Pacific,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,3,2,0.2,1.4,-2.2,0.2,-1.2,-2.4000000000000004
2023_2023-08-19_Forge_vs_HFX_Wanderers,2023,2023-08-19 23:00:00+00:00,Forge,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,1,1,1.6,1.8,0.2,0.8,-0.19999999999999996,-0.6000000000000001
2023_2023-08-20_Cavalry_vs_York_United,2023,2023-08-20 21:00:00+00:00,Cavalry,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,2,1,1.8,1.2,1.2,-0.2,0.6000000000000001,1.4
2023_2023-08-25_York_United_vs_Vancouver_FC,2023,2023-08-25 23:30:00+00:00,York,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,York,54.9994,54.9994,1.0,True,2,1,1.0,0.8,-0.4,-1.6,0.19999999999999996,1.2000000000000002
2023_2023-08-26_HFX_Wanderers_vs_Valour,2023,2023-08-26 19:00:00+00:00,Wanderers,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,3,0,2.0,0.8,1.0,-1.0,1.2,2.0
2023_2023-08-26_Atlético_Ottawa_vs_Forge,2023,2023-08-26 23:00:00+00:00,Atlético,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,0,0,2.0,1.6,0.6,0.2,0.3999999999999999,0.39999999999999997
2023_2023-08-27_Cavalry_vs_Pacific,2023,2023-08-27 21:00:00+00:00,Cavalry,Pacific,206.8824999999997,206.8824999999997,206.8824999999997,16819.3559,16612.4734,True,home,Pacific,16819.3559,16819.3559,1.0,True,away,Cavalry,16612.4734,16612.4734,1.0,True,1,0,1.8,1.2,1.2,0.0,0.6000000000000001,1.2
2023_2023-09-02_Pacific_vs_Valour,2023,2023-09-02 20:00:00+00:00,Pacific,Valour,315.8705000000009,315.8705000000009,315.8705000000009,16523.9778,16208.1073,True,home,Valour,16523.9778,16523.9778,1.0,True,away,Pacific,16208.1073,16208.1073,1.0,True,2,1,1.2,0.8,0.2,-1.4,0.3999999999999999,1.5999999999999999
2023_2023-09-02_Atlético_Ottawa_vs_Cavalry,2023,2023-09-02 23:00:00+00:00,Atlético,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,2,2.2,1.8,0.8,0.6,0.40000000000000013,0.20000000000000007
2023_2023-09-03_Vancouver_FC_vs_Forge,2023,2023-09-03 21:00:00+00:00,Vancouver FC,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Forge,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,3,0.8,1.2,-1.0,-0.2,-0.3999999999999999,-0.8
2023_2023-09-04_HFX_Wanderers_vs_York_United,2023,2023-09-04 18:00:00+00:00,Wanderers,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,2,2.0,1.0,1.4,-0.4,1.0,1.7999999999999998
2023_2023-09-08_York_United_vs_Valour,2023,2023-09-08 23:00:00+00:00,York,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,1,3,1.6,0.8,0.2,-1.0,0.8,1.2
2023_2023-09-09_Pacific_vs_HFX_Wanderers,2023,2023-09-09 02:00:00+00:00,Pacific,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,1,1.2,1.4,-0.2,0.8,-0.19999999999999996,-1.0
2023_2023-09-09_Forge_vs_Cavalry,2023,2023-09-09 23:00:00+00:00,Forge,Cavalry,-377.4923999999992,-377.4923999999992,-377.4923999999992,16530.3591,16907.8515,True,home,Cavalry,16530.3591,16530.3591,1.0,True,away,Forge,16907.8515,16907.8515,1.0,True,0,0,1.2,2.4,0.0,1.0,-1.2,-1.0
2023_2023-09-10_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-09-10 02:00:00+00:00,Vancouver FC,Atlético,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Atlético,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,2,1,0.8,1.6,-1.2,0.4,-0.8,-1.6
2023_2023-09-12_HFX_Wanderers_vs_Cavalry,2023,2023-09-12 22:00:00+00:00,Wanderers,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,2,1.6,2.0,1.0,0.4,-0.3999999999999999,0.6
2023_2023-09-13_Atlético_Ottawa_vs_Pacific,2023,2023-09-13 21:30:00+00:00,Atlético,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,1,1.4,0.8,0.2,-0.4,0.5999999999999999,0.6000000000000001
2023_2023-09-16_Cavalry_vs_Vancouver_FC,2023,2023-09-16 21:00:00+00:00,Cavalry,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Cavalry,54.9994,54.9994,1.0,True,2,1,2.6,1.2,0.8,-1.0,1.4000000000000001,1.8
2023_2023-09-17_Valour_vs_Forge,2023,2023-09-17 18:00:00+00:00,Valour,Forge,-402.7641000000003,-402.7641000000003,-402.7641000000003,16122.6112,16525.3753,True,home,Forge,16122.6112,16122.6112,1.0,True,away,Valour,16525.3753,16525.3753,1.0,True,2,3,1.2,1.4,-0.6,0.6,-0.19999999999999996,-1.2
2023_2023-09-17_York_United_vs_Pacific,2023,2023-09-17 21:00:00+00:00,York,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,1,4,1.4,1.0,-0.2,-0.2,0.3999999999999999,0.0
2023_2023-09-18_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-09-18 22:00:00+00:00,Wanderers,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,3,2,1.0,1.0,0.2,0.0,0.0,0.2
2023_2023-09-21_Valour_vs_Vancouver_FC,2023,2023-09-21 00:00:00+00:00,Valour,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Valour,54.9994,54.9994,1.0,True,0,1,0.6,1.2,-1.0,-0.6,-0.6,-0.4
2023_2023-09-23_York_United_vs_Cavalry,2023,2023-09-23 17:00:00+00:00,York,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,1,1.2,2.6,-0.8,0.8,-1.4000000000000001,-1.6
2023_2023-09-23_Vancouver_FC_vs_HFX_Wanderers,2023,2023-09-23 20:00:00+00:00,Vancouver FC,Wanderers,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Wanderers,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,2,1,1.2,1.4,-0.6,0.4,-0.19999999999999996,-1.0
2023_2023-09-23_Forge_vs_Pacific,2023,2023-09-23 23:00:00+00:00,Forge,Pacific,30.114999999997963,30.114999999997963,30.114999999997963,16639.5889,16609.4739,True,home,Pacific,16639.5889,16639.5889,1.0,True,away,Forge,16609.4739,16609.4739,1.0,True,3,1,1.8,1.6,0.8,0.6,0.19999999999999996,0.20000000000000007
2023_2023-09-24_Atlético_Ottawa_vs_Valour,2023,2023-09-24 18:00:00+00:00,Atlético,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,0,1,0.4,0.6,-0.6,-0.8,-0.19999999999999996,0.20000000000000007
2023_2023-09-30_Cavalry_vs_Valour,2023,2023-09-30 01:00:00+00:00,Cavalry,Valour,904.4376999999986,904.4376999999986,904.4376999999986,16912.8353,16008.3976,True,home,Valour,16912.8353,16912.8353,1.0,True,away,Cavalry,16008.3976,16008.3976,1.0,True,2,1,2.6,1.2,0.8,0.0,1.4000000000000001,0.8
2023_2023-09-30_HFX_Wanderers_vs_Forge,2023,2023-09-30 18:00:00+00:00,Wanderers,Forge,0.0,0.0,0.0,55.0,55.0,True,home,Forge,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,2,1,0.8,2.2,-0.4,1.2,-1.4000000000000001,-1.6
2023_2023-09-30_Pacific_vs_Vancouver_FC,2023,2023-09-30 21:00:00+00:00,Pacific,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Pacific,54.9994,54.9994,1.0,True,1,2,1.6,1.8,0.4,-0.2,-0.19999999999999996,0.6000000000000001
2023_2023-10-01_York_United_vs_Atlético_Ottawa,2023,2023-10-01 17:00:00+00:00,York,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,1,0,1.2,0.2,-0.8,-0.8,1.0,0.0
2023_2023-10-06_Valour_vs_HFX_Wanderers,2023,2023-10-06 23:30:00+00:00,Valour,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,0,1,1.2,1.4,0.0,0.0,-0.19999999999999996,0.0
2023_2023-10-07_Vancouver_FC_vs_York_United,2023,2023-10-07 02:30:00+00:00,Vancouver FC,York,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,York,54.9994,54.9994,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,1,2,2.4,1.2,0.6,-0.8,1.2,1.4
2023_2023-10-07_Cavalry_vs_Pacific,2023,2023-10-07 21:00:00+00:00,Cavalry,Pacific,466.8182000000015,466.8182000000015,466.8182000000015,16982.8836,16516.0654,True,home,Pacific,16982.8836,16982.8836,1.0,True,away,Cavalry,16516.0654,16516.0654,1.0,True,3,0,2.6,1.0,0.8,0.0,1.6,0.8
2023_2023-10-07_Forge_vs_Atlético_Ottawa,2023,2023-10-07 21:00:00+00:00,Forge,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Forge,55.0,55.0,1.0,True,0,1,2.0,0.2,1.0,-0.8,1.8,1.8
2023_2023-10-12_Pacific_vs_York_United,2023,2023-10-12 02:00:00+00:00,Pacific,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,0,0.8,1.2,-0.6,-0.8,-0.3999999999999999,0.20000000000000007
2023_2023-10-14_HFX_Wanderers_vs_Pacific,2023,2023-10-14 18:00:00+00:00,Wanderers,Pacific,0.0,0.0,0.0,55.0,55.0,True,home,Pacific,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,0,1,1.8,1.2,0.2,-0.4,0.6000000000000001,0.6000000000000001
2023_2023-10-14_Cavalry_vs_Forge,2023,2023-10-14 21:00:00+00:00,Cavalry,Forge,331.29139999999825,331.29139999999825,331.29139999999825,17064.2888,16732.9974,True,home,Forge,17064.2888,17064.2888,1.0,True,away,Cavalry,16732.9974,16732.9974,1.0,True,1,2,3.0,1.4,1.4,0.2,1.6,1.2
2023_2023-10-21_Cavalry_vs_Pacific,2023,2023-10-21 20:00:00+00:00,Cavalry,Pacific,494.724000000002,494.724000000002,494.724000000002,16929.3843,16434.6603,True,home,Pacific,16929.3843,16929.3843,1.0,True,away,Cavalry,16434.6603,16434.6603,1.0,True,2,1,2.4,1.2,1.0,-0.8,1.2,1.8
2023_2023-10-28_Forge_vs_Cavalry,2023,2023-10-28 22:00:00+00:00,Forge,Cavalry,-142.14020000000164,-142.14020000000164,-142.14020000000164,16867.9018,17010.042,True,home,Cavalry,16867.9018,16867.9018,1.0,True,away,Forge,17010.042,17010.042,1.0,True,2,1,1.8,2.4,0.4,1.0,-0.5999999999999999,-0.6
2024_2024-04-13_Atlético_Ottawa_vs_York_United,2024,2024-04-13 17:00:00+00:00,Atlético,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,2,1,0.8,1.2,-0.4,-0.6,-0.3999999999999999,0.19999999999999996
2024_2024-04-13_Forge_vs_Cavalry,2024,2024-04-13 20:00:00+00:00,Forge,Cavalry,-39.668900000000576,-39.668900000000576,-39.668900000000576,16785.6374,16825.3063,True,home,Cavalry,16785.6374,16785.6374,1.0,True,away,Forge,16825.3063,16825.3063,1.0,True,2,1,1.8,1.8,0.4,0.6,0.0,-0.19999999999999996
2024_2024-04-13_Pacific_vs_HFX_Wanderers,2024,2024-04-13 23:00:00+00:00,Pacific,Wanderers,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Wanderers,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,0,1.2,1.8,-0.6,0.2,-0.6000000000000001,-0.8
2024_2024-04-14_Vancouver_FC_vs_Valour,2024,2024-04-14 23:00:00+00:00,Vancouver FC,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,4,1,1.8,0.6,0.2,-0.6,1.2000000000000002,0.8
2024_2024-04-19_Vancouver_FC_vs_HFX_Wanderers,2024,2024-04-19 02:00:00+00:00,Vancouver FC,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,2,0,2.4,1.2,1.0,-0.2,1.2,1.2
2024_2024-04-20_Pacific_vs_Valour,2024,2024-04-20 02:00:00+00:00,Pacific,Valour,246.52800000000025,246.52800000000025,246.52800000000025,16460.2065,16213.6785,True,home,Valour,16460.2065,16460.2065,1.0,True,away,Pacific,16213.6785,16213.6785,1.0,True,2,0,1.8,0.6,-0.2,-1.0,1.2000000000000002,0.8
2024_2024-04-20_Atlético_Ottawa_vs_Cavalry,2024,2024-04-20 18:00:00+00:00,Atlético,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,1,1.2,1.2,-0.2,0.2,0.0,-0.4
2024_2024-04-21_York_United_vs_Forge,2024,2024-04-21 20:00:00+00:00,York,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,York,55.0006,55.0006,1.0,True,0,3,1.2,1.8,-0.2,0.2,-0.6000000000000001,-0.4
2024_2024-04-26_York_United_vs_Vancouver_FC,2024,2024-04-26 23:00:00+00:00,York,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,3,0,1.2,2.4,-0.6,1.2,-1.2,-1.7999999999999998
2024_2024-04-27_HFX_Wanderers_vs_Atlético_Ottawa,2024,2024-04-27 17:00:00+00:00,Wanderers,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,3,1.2,1.4,-0.4,0.0,-0.19999999999999996,-0.4
2024_2024-04-27_Forge_vs_Valour,2024,2024-04-27 20:00:00+00:00,Forge,Valour,754.6912000000011,754.6912000000011,754.6912000000011,16881.1211,16126.4299,True,home,Valour,16881.1211,16881.1211,1.0,True,away,Forge,16126.4299,16126.4299,1.0,True,2,1,2.4,0.6,1.0,-1.2,1.7999999999999998,2.2
2024_2024-04-28_Cavalry_vs_Pacific,2024,2024-04-28 21:00:00+00:00,Cavalry,Pacific,182.36929999999847,182.36929999999847,182.36929999999847,16729.8236,16547.4543,True,home,Pacific,16729.8236,16729.8236,1.0,True,away,Cavalry,16547.4543,16547.4543,1.0,True,0,0,0.8,2.4,-0.4,0.8,-1.5999999999999999,-1.2000000000000002
2024_2024-05-04_Cavalry_vs_Vancouver_FC,2024,2024-05-04 01:00:00+00:00,Cavalry,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,3,1,1.0,1.8,-0.2,0.4,-0.8,-0.6000000000000001
2024_2024-05-04_Pacific_vs_York_United,2024,2024-05-04 23:00:00+00:00,Pacific,York,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,York,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,2,0,2.0,1.2,0.6,-0.2,0.8,0.8
2024_2024-05-05_Atlético_Ottawa_vs_Valour,2024,2024-05-05 18:00:00+00:00,Atlético,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,2,0,2.0,0.0,0.6,-1.6,2.0,2.2
