match_id,season,date,home_team,away_team,diff_total,diff_attack,diff_defense,home_team_total,away_team_total,both_coverage_ok,side_x,home_opponent,home_team_attack,home_team_defense,home_coverage_rate,home_coverage_ok,side_y,away_opponent,away_team_attack,away_team_defense,away_coverage_rate,away_coverage_ok
2023_2023-08-25_York_United_vs_Vancouver_FC,2023,2023-08-25T23:30:00Z,York,Vancouver FC,306.6319999999996,306.6319999999996,306.6319999999996,16343.26,16036.628,True,home,Vancouver FC,16343.26,16343.26,1.0,True,away,York,16036.628,16036.628,1.0,True
2023_2023-08-26_HFX_Wanderers_vs_Valour,2023,2023-08-26T19:00:00Z,Wanderers,Valour,376.22999999999956,376.22999999999956,376.22999999999956,16526.82,16150.59,True,home,Valour,16526.82,16526.82,1.0,True,away,Wanderers,16150.59,16150.59,1.0,True
2023_2023-08-26_Atlético_Ottawa_vs_Forge,2023,2023-08-26T23:00:00Z,Atlético,Forge,93.6288999999997,93.6288999999997,93.6288999999997,16852.73,16759.1011,True,home,Forge,16852.73,16852.73,1.0,True,away,Atlético,16759.1011,16759.1011,1.0,True
2023_2023-08-27_Cavalry_vs_Pacific,2023,2023-08-27T21:00:00Z,Cavalry,Pacific,119.5099999999984,119.5099999999984,119.5099999999984,16829.6,16710.09,True,home,Pacific,16829.6,16829.6,1.0,True,away,Cavalry,16710.09,16710.09,1.0,True
2023_2023-09-02_Pacific_vs_Valour,2023,2023-09-02T20:00:00Z,Pacific,Valour,554.0300000000007,554.0300000000007,554.0300000000007,16634.88,16080.85,True,home,Valour,16634.88,16634.88,1.0,True,away,Pacific,16080.85,16080.85,1.0,True
2023_2023-09-02_Atlético_Ottawa_vs_Cavalry,2023,2023-09-02T23:00:00Z,Atlético,Cavalry,-58.70999999999913,-58.70999999999913,-58.70999999999913,16846.07,16904.78,True,home,Cavalry,16846.07,16846.07,1.0,True,away,Atlético,16904.78,16904.78,1.0,True
2023_2023-09-03_Vancouver_FC_vs_Forge,2023,2023-09-03T21:00:00Z,Vancouver FC,Forge,-800.2423999999992,-800.2423999999992,-800.2423999999992,15965.4587,16765.7011,True,home,Forge,15965.4587,15965.4587,1.0,True,away,Vancouver FC,16765.7011,16765.7011,1.0,True
2023_2023-09-04_HFX_Wanderers_vs_York_United,2023,2023-09-04T18:00:00Z,Wanderers,York,182.0699999999997,182.0699999999997,182.0699999999997,16596.56,16414.49,True,home,York,16596.56,16596.56,1.0,True,away,Wanderers,16414.49,16414.49,1.0,True
2023_2023-09-08_York_United_vs_Valour,2023,2023-09-08T23:00:00Z,York,Valour,490.7699999999986,490.7699999999986,490.7699999999986,16505.62,16014.85,True,home,Valour,16505.62,16505.62,1.0,True,away,York,16014.85,16014.85,1.0,True
2023_2023-09-09_Pacific_vs_HFX_Wanderers,2023,2023-09-09T02:00:00Z,Pacific,Wanderers,195.51000000000204,195.51000000000204,195.51000000000204,16700.88,16505.37,True,home,Wanderers,16700.88,16700.88,1.0,True,away,Pacific,16505.37,16505.37,1.0,True
2023_2023-09-09_Forge_vs_Cavalry,2023,2023-09-09T23:00:00Z,Forge,Cavalry,-155.1388999999981,-155.1388999999981,-155.1388999999981,16835.6611,16990.8,True,home,Cavalry,16835.6611,16835.6611,1.0,True,away,Forge,16990.8,16990.8,1.0,True
2023_2023-09-10_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-09-10T02:00:00Z,Vancouver FC,Atlético,-864.6106,-864.6106,-864.6106,15895.4994,16760.11,True,home,Atlético,15895.4994,15895.4994,1.0,True,away,Vancouver FC,16760.11,16760.11,1.0,True
2023_2023-09-12_HFX_Wanderers_vs_Cavalry,2023,2023-09-12T22:00:00Z,Wanderers,Cavalry,-477.90000000000146,-477.90000000000146,-477.90000000000146,16514.39,16992.29,True,home,Cavalry,16514.39,16514.39,1.0,True,away,Wanderers,16992.29,16992.29,1.0,True
2023_2023-09-13_Atlético_Ottawa_vs_Pacific,2023,2023-09-13T21:30:00Z,Atlético,Pacific,-28.17000000000189,-28.17000000000189,-28.17000000000189,16663.8,16691.97,True,home,Pacific,16663.8,16663.8,1.0,True,away,Atlético,16691.97,16691.97,1.0,True
2023_2023-09-16_Cavalry_vs_Vancouver_FC,2023,2023-09-16T21:00:00Z,Cavalry,Vancouver FC,1077.3714999999993,1077.3714999999993,1077.3714999999993,17069.23,15991.8585,True,home,Vancouver FC,17069.23,17069.23,1.0,True,away,Cavalry,15991.8585,15991.8585,1.0,True
2023_2023-09-17_Valour_vs_Forge,2023,2023-09-17T18:00:00Z,Valour,Forge,-721.5910999999996,-721.5910999999996,-721.5910999999996,16112.53,16834.1211,True,home,Forge,16112.53,16112.53,1.0,True,away,Valour,16834.1211,16834.1211,1.0,True
2023_2023-09-17_York_United_vs_Pacific,2023,2023-09-17T21:00:00Z,York,Pacific,-288.1800000000003,-288.1800000000003,-288.1800000000003,16407.94,16696.12,True,home,Pacific,16407.94,16407.94,1.0,True,away,York,16696.12,16696.12,1.0,True
2023_2023-09-18_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-09-18T22:00:00Z,Wanderers,Atlético,-222.29000000000087,-222.29000000000087,-222.29000000000087,16437.39,16659.68,True,home,Atlético,16437.39,16437.39,1.0,True,away,Wanderers,16659.68,16659.68,1.0,True
2023_2023-09-21_Valour_vs_Vancouver_FC,2023,2023-09-21T00:00:00Z,Valour,Vancouver FC,104.61100000000079,104.61100000000079,104.61100000000079,16040.92,15936.309,True,home,Vancouver FC,16040.92,16040.92,1.0,True,away,Valour,15936.309,15936.309,1.0,True
2023_2023-09-23_York_United_vs_Cavalry,2023,2023-09-23T17:00:00Z,York,Cavalry,-797.8499999999985,-797.8499999999985,-797.8499999999985,16326.93,17124.78,True,home,Cavalry,16326.93,16326.93,1.0,True,away,York,17124.78,17124.78,1.0,True
2023_2023-09-23_Vancouver_FC_vs_HFX_Wanderers,2023,2023-09-23T20:00:00Z,Vancouver FC,Wanderers,-494.2618999999995,-494.2618999999995,-494.2618999999995,16025.7381,16520.0,True,home,Wanderers,16025.7381,16025.7381,1.0,True,away,Vancouver FC,16520.0,16520.0,1.0,True
2023_2023-09-23_Forge_vs_Pacific,2023,2023-09-23T23:00:00Z,Forge,Pacific,128.5411000000022,128.5411000000022,128.5411000000022,16905.7311,16777.19,True,home,Pacific,16905.7311,16905.7311,1.0,True,away,Forge,16777.19,16777.19,1.0,True
2023_2023-09-24_Atlético_Ottawa_vs_Valour,2023,2023-09-24T18:00:00Z,Atlético,Valour,625.6899999999987,625.6899999999987,625.6899999999987,16577.12,15951.43,True,home,Valour,16577.12,16577.12,1.0,True,away,Atlético,15951.43,15951.43,1.0,True
2023_2023-09-30_Cavalry_vs_Valour,2023,2023-09-30T01:00:00Z,Cavalry,Valour,1142.9299999999985,1142.9299999999985,1142.9299999999985,17194.85,16051.92,True,home,Valour,17194.85,17194.85,1.0,True,away,Cavalry,16051.92,16051.92,1.0,True
2023_2023-09-30_HFX_Wanderers_vs_Forge,2023,2023-09-30T18:00:00Z,Wanderers,Forge,-549.0810999999994,-549.0810999999994,-549.0810999999994,16431.56,16980.6411,True,home,Forge,16431.56,16431.56,1.0,True,away,Wanderers,16980.6411,16980.6411,1.0,True
2023_2023-09-30_Pacific_vs_Vancouver_FC,2023,2023-09-30T21:00:00Z,Pacific,Vancouver FC,588.1027999999988,588.1027999999988,588.1027999999988,16702.28,16114.1772,True,home,Vancouver FC,16702.28,16702.28,1.0,True,away,Pacific,16114.1772,16114.1772,1.0,True
2023_2023-10-01_York_United_vs_Atlético_Ottawa,2023,2023-10-01T17:00:00Z,York,Atlético,-219.88999999999942,-219.88999999999942,-219.88999999999942,16256.8,16476.69,True,home,Atlético,16256.8,16256.8,1.0,True,away,York,16476.69,16476.69,1.0,True
2023_2023-10-06_Valour_vs_HFX_Wanderers,2023,2023-10-06T23:30:00Z,Valour,Wanderers,-523.5799999999999,-523.5799999999999,-523.5799999999999,15997.63,16521.21,True,home,Wanderers,15997.63,15997.63,1.0,True,away,Valour,16521.21,16521.21,1.0,True
2023_2023-10-07_Vancouver_FC_vs_York_United,2023,2023-10-07T02:30:00Z,Vancouver FC,York,-125.46379999999954,-125.46379999999954,-125.46379999999954,16213.8362,16339.3,True,home,York,16213.8362,16213.8362,1.0,True,away,Vancouver FC,16339.3,16339.3,1.0,True
2023_2023-10-07_Cavalry_vs_Pacific,2023,2023-10-07T21:00:00Z,Cavalry,Pacific,646.5200000000004,646.5200000000004,646.5200000000004,17249.14,16602.62,True,home,Pacific,17249.14,17249.14,1.0,True,away,Cavalry,16602.62,16602.62,1.0,True
2023_2023-10-07_Forge_vs_Atlético_Ottawa,2023,2023-10-07T21:00:00Z,Forge,Atlético,496.6911,496.6911,496.6911,16890.8811,16394.19,True,home,Atlético,16890.8811,16890.8811,1.0,True,away,Forge,16394.19,16394.19,1.0,True
2023_2023-10-12_Pacific_vs_York_United,2023,2023-10-12T02:00:00Z,Pacific,York,114.65000000000146,114.65000000000146,114.65000000000146,16538.49,16423.84,True,home,York,16538.49,16538.49,1.0,True,away,Pacific,16423.84,16423.84,1.0,True
2023_2023-10-14_HFX_Wanderers_vs_Pacific,2023,2023-10-14T18:00:00Z,Wanderers,Pacific,-16.539999999997235,-16.539999999997235,-16.539999999997235,16597.22,16613.76,True,home,Pacific,16597.22,16597.22,1.0,True,away,Wanderers,16613.76,16613.76,1.0,True
2023_2023-10-14_Cavalry_vs_Forge,2023,2023-10-14T21:00:00Z,Cavalry,Forge,520.2288999999982,520.2288999999982,520.2288999999982,17313.21,16792.9811,True,home,Forge,17313.21,17313.21,1.0,True,away,Cavalry,16792.9811,16792.9811,1.0,True
2023_2023-10-21_Cavalry_vs_Pacific,2023,2023-10-21T20:00:00Z,Cavalry,Pacific,514.4300000000003,514.4300000000003,514.4300000000003,17215.09,16700.66,True,home,Pacific,17215.09,17215.09,1.0,True,away,Cavalry,16700.66,16700.66,1.0,True
2023_2023-10-28_Forge_vs_Cavalry,2023,2023-10-28T22:00:00Z,Forge,Cavalry,-390.7088999999978,-390.7088999999978,-390.7088999999978,16891.2111,17281.92,True,home,Cavalry,16891.2111,16891.2111,1.0,True,away,Forge,17281.92,17281.92,1.0,True
2024_2024-04-13_Atlético_Ottawa_vs_York_United,2024,2024-04-13T17:00:00Z,Atlético,York,111.2400000000016,111.2400000000016,111.2400000000016,16559.18,16447.94,True,home,York,16559.18,16559.18,1.0,True,away,Atlético,16447.94,16447.94,1.0,True
2024_2024-04-13_Forge_vs_Cavalry,2024,2024-04-13T20:00:00Z,Forge,Cavalry,-116.91190000000279,-116.91190000000279,-116.91190000000279,16862.8981,16979.81,True,home,Cavalry,16862.8981,16862.8981,1.0,True,away,Forge,16979.81,16979.81,1.0,True
2024_2024-04-13_Pacific_vs_HFX_Wanderers,2024,2024-04-13T23:00:00Z,Pacific,Wanderers,109.37160000000222,109.37160000000222,109.37160000000222,16575.7416,16466.37,True,home,Wanderers,16575.7416,16575.7416,1.0,True,away,Pacific,16466.37,16466.37,1.0,True
2024_2024-04-14_Vancouver_FC_vs_Valour,2024,2024-04-14T23:00:00Z,Vancouver FC,Valour,115.46000000000095,115.46000000000095,115.46000000000095,16331.6,16216.14,True,home,Valour,16331.6,16331.6,1.0,True,away,Vancouver FC,16216.14,16216.14,1.0,True
2024_2024-04-19_Vancouver_FC_vs_HFX_Wanderers,2024,2024-04-19T02:00:00Z,Vancouver FC,Wanderers,15.930000000000291,15.930000000000291,15.930000000000291,16406.84,16390.91,True,home,Wanderers,16406.84,16406.84,1.0,True,away,Vancouver FC,16390.91,16390.91,1.0,True
2024_2024-04-20_Pacific_vs_Valour,2024,2024-04-20T02:00:00Z,Pacific,Valour,510.3007999999991,510.3007999999991,510.3007999999991,16651.2008,16140.9,True,home,Valour,16651.2008,16651.2008,1.0,True,away,Pacific,16140.9,16140.9,1.0,True
2024_2024-04-20_Atlético_Ottawa_vs_Cavalry,2024,2024-04-20T18:00:00Z,Atlético,Cavalry,-264.880000000001,-264.880000000001,-264.880000000001,16634.55,16899.43,True,home,Cavalry,16634.55,16634.55,1.0,True,away,Atlético,16899.43,16899.43,1.0,True
2024_2024-04-21_York_United_vs_Forge,2024,2024-04-21T20:00:00Z,York,Forge,-570.7188999999998,-570.7188999999998,-570.7188999999998,16372.59,16943.3089,True,home,Forge,16372.59,16372.59,1.0,True,away,York,16943.3089,16943.3089,1.0,True
2024_2024-04-26_York_United_vs_Vancouver_FC,2024,2024-04-26T23:00:00Z,York,Vancouver FC,-186.72999999999956,-186.72999999999956,-186.72999999999956,16297.55,16484.28,True,home,Vancouver FC,16297.55,16297.55,1.0,True,away,York,16484.28,16484.28,1.0,True
2024_2024-04-27_HFX_Wanderers_vs_Atlético_Ottawa,2024,2024-04-27T17:00:00Z,Wanderers,Atlético,-322.0500000000011,-322.0500000000011,-322.0500000000011,16313.47,16635.52,True,home,Atlético,16313.47,16313.47,1.0,True,away,Wanderers,16635.52,16635.52,1.0,True
2024_2024-04-27_Forge_vs_Valour,2024,2024-04-27T20:00:00Z,Forge,Valour,944.4196000000011,944.4196000000011,944.4196000000011,17018.3296,16073.91,True,home,Valour,17018.3296,17018.3296,1.0,True,away,Forge,16073.91,16073.91,1.0,True
2024_2024-04-28_Cavalry_vs_Pacific,2024,2024-04-28T21:00:00Z,Cavalry,Pacific,180.3286999999982,180.3286999999982,180.3286999999982,16898.48,16718.1513,True,home,Pacific,16898.48,16898.48,1.0,True,away,Cavalry,16718.1513,16718.1513,1.0,True
2024_2024-05-04_Cavalry_vs_Vancouver_FC,2024,2024-05-04T01:00:00Z,Cavalry,Vancouver FC,487.3100000000013,487.3100000000013,487.3100000000013,16889.81,16402.5,True,home,Vancouver FC,16889.81,16889.81,1.0,True,away,Cavalry,16402.5,16402.5,1.0,True
2024_2024-05-04_Pacific_vs_York_United,2024,2024-05-04T23:00:00Z,Pacific,York,347.54119999999966,347.54119999999966,347.54119999999966,16726.8412,16379.3,True,home,York,16726.8412,16726.8412,1.0,True,away,Pacific,16379.3,16379.3,1.0,True
2024_2024-05-05_Atlético_Ottawa_vs_Valour,2024,2024-05-05T18:00:00Z,Atlético,Valour,700.1000000000004,700.1000000000004,700.1000000000004,16715.82,16015.72,True,home,Valour,16715.82,16715.82,1.0,True,away,Atlético,16015.72,16015.72,1.0,True
2024_2024-05-10_York_United_vs_Valour,2024,2024-05-10T23:00:00Z,York,Valour,356.2099999999991,356.2099999999991,356.2099999999991,16308.9,15952.69,True,home,Valour,16308.9,16308.9,1.0,True,away,York,15952.69,15952.69,1.0,True
2024_2024-05-11_HFX_Wanderers_vs_Cavalry,2024,2024-05-11T18:00:00Z,Wanderers,Cavalry,-724.0100000000002,-724.0100000000002,-724.0100000000002,16233.17,16957.18,True,home,Cavalry,16233.17,16233.17,1.0,True,away,Wanderers,16957.18,16957.18,1.0,True
2024_2024-05-11_Pacific_vs_Forge,2024,2024-05-11T21:00:00Z,Pacific,Forge,-279.27969999999914,-279.27969999999914,-279.27969999999914,16797.2405,17076.5202,True,home,Forge,16797.2405,16797.2405,1.0,True,away,Pacific,17076.5202,17076.5202,1.0,True
2024_2024-05-12_Vancouver_FC_vs_Atlético_Ottawa,2024,2024-05-12T23:00:00Z,Vancouver FC,Atlético,-443.77999999999884,-443.77999999999884,-443.77999999999884,16335.07,16778.85,True,home,Atlético,16335.07,16335.07,1.0,True,away,Vancouver FC,16778.85,16778.85,1.0,True
2024_2024-05-18_Pacific_vs_Atlético_Ottawa,2024,2024-05-18T02:00:00Z,Pacific,Atlético,24.44050000000061,24.44050000000061,24.44050000000061,16798.4505,16774.01,True,home,Atlético,16798.4505,16798.4505,1.0,True,away,Pacific,16774.01,16774.01,1.0,True
2024_2024-05-18_Forge_vs_Vancouver_FC,2024,2024-05-18T20:00:00Z,Forge,Vancouver FC,735.4002,735.4002,735.4002,17075.3102,16339.91,True,home,Vancouver FC,17075.3102,17075.3102,1.0,True,away,Forge,16339.91,16339.91,1.0,True
2024_2024-05-18_Cavalry_vs_York_United,2024,2024-05-18T23:00:00Z,Cavalry,York,567.289999999999,567.289999999999,567.289999999999,16946.37,16379.08,True,home,York,16946.37,16946.37,1.0,True,away,Cavalry,16379.08,16379.08,1.0,True
2024_2024-05-20_HFX_Wanderers_vs_Valour,2024,2024-05-20T19:00:00Z,Wanderers,Valour,361.5499999999993,361.5499999999993,361.5499999999993,16244.06,15882.51,True,home,Valour,16244.06,16244.06,1.0,True,away,Wanderers,15882.51,15882.51,1.0,True
2024_2024-05-24_York_United_vs_HFX_Wanderers,2024,2024-05-24T23:00:00Z,York,Wanderers,246.79999999999927,246.79999999999927,246.79999999999927,16395.82,16149.02,True,home,Wanderers,16395.82,16395.82,1.0,True,away,York,16149.02,16149.02,1.0,True
2024_2024-05-25_Atlético_Ottawa_vs_Forge,2024,2024-05-25T19:00:00Z,Atlético,Forge,-110.94919999999911,-110.94919999999911,-110.94919999999911,16861.73,16972.6792,True,home,Forge,16861.73,16861.73,1.0,True,away,Atlético,16972.6792,16972.6792,1.0,True
2024_2024-05-25_Vancouver_FC_vs_Pacific,2024,2024-05-25T22:00:00Z,Vancouver FC,Pacific,-268.2487000000001,-268.2487000000001,-268.2487000000001,16442.48,16710.7287,True,home,Pacific,16442.48,16442.48,1.0,True,away,Vancouver FC,16710.7287,16710.7287,1.0,True
2024_2024-05-26_Cavalry_vs_Valour,2024,2024-05-26T21:00:00Z,Cavalry,Valour,952.1900000000005,952.1900000000005,952.1900000000005,16929.63,15977.44,True,home,Valour,16929.63,16929.63,1.0,True,away,Cavalry,15977.44,15977.44,1.0,True
2024_2024-06-01_Forge_vs_York_United,2024,2024-06-01T20:00:00Z,Forge,York,424.41839999999866,424.41839999999866,424.41839999999866,16892.7084,16468.29,True,home,York,16892.7084,16892.7084,1.0,True,away,Forge,16468.29,16468.29,1.0,True
2024_2024-06-01_Pacific_vs_Cavalry,2024,2024-06-01T23:00:00Z,Pacific,Cavalry,-277.86039999999775,-277.86039999999775,-277.86039999999775,16627.2396,16905.1,True,home,Cavalry,16627.2396,16627.2396,1.0,True,away,Pacific,16905.1,16905.1,1.0,True
2024_2024-06-02_Atlético_Ottawa_vs_HFX_Wanderers,2024,2024-06-02T18:00:00Z,Atlético,Wanderers,865.1999999999989,865.1999999999989,865.1999999999989,16941.76,16076.56,True,home,Wanderers,16941.76,16941.76,1.0,True,away,Atlético,16076.56,16076.56,1.0,True
2024_2024-06-02_Valour_vs_Vancouver_FC,2024,2024-06-02T22:55:00Z,Valour,Vancouver FC,-524.0000000000018,-524.0000000000018,-524.0000000000018,16001.97,16525.97,True,home,Vancouver FC,16001.97,16001.97,1.0,True,away,Valour,16525.97,16525.97,1.0,True
2024_2024-06-08_HFX_Wanderers_vs_Pacific,2024,2024-06-08T18:00:00Z,Wanderers,Pacific,-529.1395999999986,-529.1395999999986,-529.1395999999986,16099.41,16628.5496,True,home,Pacific,16099.41,16099.41,1.0,True,away,Wanderers,16628.5496,16628.5496,1.0,True
2024_2024-06-08_Cavalry_vs_Forge,2024,2024-06-08T21:00:00Z,Cavalry,Forge,-57.65899999999965,-57.65899999999965,-57.65899999999965,16903.8,16961.459,True,home,Forge,16903.8,16903.8,1.0,True,away,Cavalry,16961.459,16961.459,1.0,True
2024_2024-06-09_Valour_vs_Atlético_Ottawa,2024,2024-06-09T17:30:00Z,Valour,Atlético,-827.8899999999994,-827.8899999999994,-827.8899999999994,16091.07,16918.96,True,home,Atlético,16091.07,16091.07,1.0,True,away,Valour,16918.96,16918.96,1.0,True
2024_2024-06-09_York_United_vs_Vancouver_FC,2024,2024-06-09T22:00:00Z,York,Vancouver FC,-37.529999999998836,-37.529999999998836,-37.529999999998836,16399.45,16436.98,True,home,Vancouver FC,16399.45,16399.45,1.0,True,away,York,16436.98,16436.98,1.0,True
2024_2024-06-15_Valour_vs_Pacific,2024,2024-06-15T00:00:00Z,Valour,Pacific,-600.3996000000006,-600.3996000000006,-600.3996000000006,16021.55,16621.9496,True,home,Pacific,16021.55,16021.55,1.0,True,away,Valour,16621.9496,16621.9496,1.0,True
2024_2024-06-15_Atlético_Ottawa_vs_York_United,2024,2024-06-15T17:00:00Z,Atlético,York,592.859999999997,592.859999999997,592.859999999997,16988.42,16395.56,True,home,York,16988.42,16988.42,1.0,True,away,Atlético,16395.56,16395.56,1.0,True
2024_2024-06-15_HFX_Wanderers_vs_Forge,2024,2024-06-15T20:00:00Z,Wanderers,Forge,-776.5782999999992,-776.5782999999992,-776.5782999999992,16106.01,16882.5883,True,home,Forge,16106.01,16106.01,1.0,True,away,Wanderers,16882.5883,16882.5883,1.0,True
2024_2024-06-16_Vancouver_FC_vs_Cavalry,2024,2024-06-16T21:00:00Z,Vancouver FC,Cavalry,-541.7799999999988,-541.7799999999988,-541.7799999999988,16440.89,16982.67,True,home,Cavalry,16440.89,16440.89,1.0,True,away,Vancouver FC,16982.67,16982.67,1.0,True
2024_2024-06-19_York_United_vs_Pacific,2024,2024-06-19T23:00:00Z,York,Pacific,-200.96889999999985,-200.96889999999985,-200.96889999999985,16495.35,16696.3189,True,home,Pacific,16495.35,16495.35,1.0,True,away,York,16696.3189,16696.3189,1.0,True
2024_2024-06-22_Cavalry_vs_Atlético_Ottawa,2024,2024-06-22T01:00:00Z,Cavalry,Atlético,87.11000000000058,87.11000000000058,87.11000000000058,16975.74,16888.63,True,home,Atlético,16975.74,16975.74,1.0,True,away,Cavalry,16888.63,16888.63,1.0,True
2024_2024-06-23_Forge_vs_Valour,2024,2024-06-23T20:00:00Z,Forge,Valour,923.6099000000013,923.6099000000013,923.6099000000013,16870.7999,15947.19,True,home,Valour,16870.7999,16870.7999,1.0,True,away,Forge,15947.19,15947.19,1.0,True
2024_2024-06-23_Vancouver_FC_vs_HFX_Wanderers,2024,2024-06-23T23:00:00Z,Vancouver FC,Wanderers,330.0100000000002,330.0100000000002,330.0100000000002,16447.82,16117.81,True,home,Wanderers,16447.82,16447.82,1.0,True,away,Vancouver FC,16117.81,16117.81,1.0,True
2024_2024-06-27_Valour_vs_York_United,2024,2024-06-27T23:30:00Z,Valour,York,-688.7600000000002,-688.7600000000002,-688.7600000000002,15888.56,16577.32,True,home,York,15888.56,15888.56,1.0,True,away,Valour,16577.32,16577.32,1.0,True
2024_2024-06-28_Pacific_vs_Vancouver_FC,2024,2024-06-28T02:30:00Z,Pacific,Vancouver FC,260.76230000000214,260.76230000000214,260.76230000000214,16614.3123,16353.55,True,home,Vancouver FC,16614.3123,16614.3123,1.0,True,away,Pacific,16353.55,16353.55,1.0,True
2024_2024-06-28_Atlético_Ottawa_vs_Forge,2024,2024-06-28T23:00:00Z,Atlético,Forge,-34.180499999998574,-34.180499999998574,-34.180499999998574,16895.25,16929.4305,True,home,Forge,16895.25,16895.25,1.0,True,away,Atlético,16929.4305,16929.4305,1.0,True
2024_2024-07-01_HFX_Wanderers_vs_Cavalry,2024,2024-07-01T20:00:00Z,Wanderers,Cavalry,-756.9799999999996,-756.9799999999996,-756.9799999999996,16212.16,16969.14,True,home,Cavalry,16212.16,16212.16,1.0,True,away,Wanderers,16969.14,16969.14,1.0,True
2024_2024-07-05_Forge_vs_Vancouver_FC,2024,2024-07-05T23:00:00Z,Forge,Vancouver FC,404.7379000000001,404.7379000000001,404.7379000000001,16851.0179,16446.28,True,home,Vancouver FC,16851.0179,16851.0179,1.0,True,away,Forge,16446.28,16446.28,1.0,True
2024_2024-07-06_York_United_vs_HFX_Wanderers,2024,2024-07-06T20:00:00Z,York,Wanderers,178.6900000000005,178.6900000000005,178.6900000000005,16484.79,16306.1,True,home,Wanderers,16484.79,16484.79,1.0,True,away,York,16306.1,16306.1,1.0,True
2024_2024-07-07_Atlético_Ottawa_vs_Pacific,2024,2024-07-07T17:00:00Z,Atlético,Pacific,452.1392999999989,452.1392999999989,452.1392999999989,16973.66,16521.5207,True,home,Pacific,16973.66,16973.66,1.0,True,away,Atlético,16521.5207,16521.5207,1.0,True
2024_2024-07-07_Valour_vs_Cavalry,2024,2024-07-07T21:00:00Z,Valour,Cavalry,-893.9099999999999,-893.9099999999999,-893.9099999999999,15981.18,16875.09,True,home,Cavalry,15981.18,15981.18,1.0,True,away,Valour,16875.09,16875.09,1.0,True
2024_2024-07-13_Vancouver_FC_vs_Atlético_Ottawa,2024,2024-07-13T02:00:00Z,Vancouver FC,Atlético,-417.22000000000116,-417.22000000000116,-417.22000000000116,16459.53,16876.75,True,home,Atlético,16459.53,16459.53,1.0,True,away,Vancouver FC,16876.75,16876.75,1.0,True
2024_2024-07-13_Cavalry_vs_York_United,2024,2024-07-13T20:00:00Z,Cavalry,York,384.5,384.5,384.5,16943.21,16558.71,True,home,York,16943.21,16943.21,1.0,True,away,Cavalry,16558.71,16558.71,1.0,True
2024_2024-07-14_Forge_vs_Pacific,2024,2024-07-14T23:00:00Z,Forge,Pacific,219.27809999999954,219.27809999999954,219.27809999999954,16837.7078,16618.4297,True,home,Pacific,16837.7078,16837.7078,1.0,True,away,Forge,16618.4297,16618.4297,1.0,True
2024_2024-07-18_HFX_Wanderers_vs_Valour,2024,2024-07-18T22:00:00Z,Wanderers,Valour,319.130000000001,319.130000000001,319.130000000001,16232.18,15913.05,True,home,Valour,16232.18,16232.18,1.0,True,away,Wanderers,15913.05,15913.05,1.0,True
2024_2024-07-20_Vancouver_FC_vs_York_United,2024,2024-07-20T22:00:00Z,Vancouver FC,York,-272.869999999999,-272.869999999999,-272.869999999999,16381.32,16654.19,True,home,York,16381.32,16381.32,1.0,True,away,Vancouver FC,16654.19,16654.19,1.0,True
2024_2024-07-21_Atlético_Ottawa_vs_Valour,2024,2024-07-21T18:00:00Z,Atlético,Valour,1112.8400000000001,1112.8400000000001,1112.8400000000001,16954.98,15842.14,True,home,Valour,16954.98,16954.98,1.0,True,away,Atlético,15842.14,15842.14,1.0,True
2024_2024-07-21_Cavalry_vs_Forge,2024,2024-07-21T21:00:00Z,Cavalry,Forge,-63.068499999997584,-63.068499999997584,-63.068499999997584,16847.79,16910.8585,True,home,Forge,16847.79,16847.79,1.0,True,away,Cavalry,16910.8585,16910.8585,1.0,True
2024_2024-07-26_York_United_vs_Atlético_Ottawa,2024,2024-07-26T23:00:00Z,York,Atlético,-274.3199999999997,-274.3199999999997,-274.3199999999997,16653.0,16927.32,True,home,Atlético,16653.0,16653.0,1.0,True,away,York,16927.32,16927.32,1.0,True
2024_2024-07-27_Vancouver_FC_vs_Cavalry,2024,2024-07-27T02:00:00Z,Vancouver FC,Cavalry,-461.8700000000008,-461.8700000000008,-461.8700000000008,16382.42,16844.29,True,home,Cavalry,16382.42,16382.42,1.0,True,away,Vancouver FC,16844.29,16844.29,1.0,True
2024_2024-07-27_Forge_vs_HFX_Wanderers,2024,2024-07-27T23:00:00Z,Forge,Wanderers,611.2486000000008,611.2486000000008,611.2486000000008,16914.3786,16303.13,True,home,Wanderers,16914.3786,16914.3786,1.0,True,away,Forge,16303.13,16303.13,1.0,True
2024_2024-07-28_Pacific_vs_Valour,2024,2024-07-28T21:00:00Z,Pacific,Valour,675.5930000000008,675.5930000000008,675.5930000000008,16545.343,15869.75,True,home,Valour,16545.343,16545.343,1.0,True,away,Pacific,15869.75,15869.75,1.0,True
2024_2024-08-03_Pacific_vs_York_United,2024,2024-08-03T02:00:00Z,Pacific,York,-292.7658999999985,-292.7658999999985,-292.7658999999985,16443.9241,16736.69,True,home,York,16443.9241,16443.9241,1.0,True,away,Pacific,16736.69,16736.69,1.0,True
2024_2024-08-03_Atlético_Ottawa_vs_Cavalry,2024,2024-08-03T23:00:00Z,Atlético,Cavalry,-77.94000000000233,-77.94000000000233,-77.94000000000233,16843.64,16921.58,True,home,Cavalry,16843.64,16843.64,1.0,True,away,Atlético,16921.58,16921.58,1.0,True
