match_id,season,date,team,side,opponent,team_attack,team_defense,team_total,coverage_rate,coverage_ok
2022_2022-09-10_HFX_Wanderers_vs_Valour,2022,2022-09-10T18:00:00Z,Valour,away,Wanderers,55.0,55.0,55.0,1.0,True
2022_2022-09-10_HFX_Wanderers_vs_Valour,2022,2022-09-10T18:00:00Z,Wanderers,home,Valour,55.0,55.0,55.0,1.0,True
2022_2022-09-10_Forge_vs_Cavalry,2022,2022-09-10T21:00:00Z,Cavalry,away,Forge,16741.6578,16741.6578,16741.6578,1.0,True
2022_2022-09-10_Forge_vs_Cavalry,2022,2022-09-10T21:00:00Z,Forge,home,Cavalry,16477.6381,16477.6381,16477.6381,1.0,True
2022_2022-09-11_Pacific_vs_Atlético_Ottawa,2022,2022-09-11T20:00:00Z,Atlético,away,Pacific,55.0,55.0,55.0,1.0,True
2022_2022-09-11_Pacific_vs_Atlético_Ottawa,2022,2022-09-11T20:00:00Z,Pacific,home,Atlético,55.0,55.0,55.0,1.0,True
2022_2022-09-16_York_United_vs_HFX_Wanderers,2022,2022-09-16T23:30:00Z,Wanderers,away,York,55.0,55.0,55.0,1.0,True
2022_2022-09-16_York_United_vs_HFX_Wanderers,2022,2022-09-16T23:30:00Z,York,home,Wanderers,55.0,55.0,55.0,1.0,True
2022_2022-09-17_Edmonton_vs_Cavalry,2022,2022-09-17T20:00:00Z,Cavalry,away,Edmonton,16639.8737,16639.8737,16639.8737,1.0,True
2022_2022-09-17_Edmonton_vs_Cavalry,2022,2022-09-17T20:00:00Z,Edmonton,home,Cavalry,82162.7545,82162.7545,82162.7545,1.0,True
2022_2022-09-18_Valour_vs_Atlético_Ottawa,2022,2022-09-18T20:00:00Z,Atlético,away,Valour,55.0,55.0,55.0,1.0,True
2022_2022-09-18_Valour_vs_Atlético_Ottawa,2022,2022-09-18T20:00:00Z,Valour,home,Atlético,55.0,55.0,55.0,1.0,True
2022_2022-09-19_Pacific_vs_Forge,2022,2022-09-19T00:00:00Z,Forge,away,Pacific,16579.4222,16579.4222,16579.4222,1.0,True
2022_2022-09-19_Pacific_vs_Forge,2022,2022-09-19T00:00:00Z,Pacific,home,Forge,16690.7312,16690.7312,16690.7312,1.0,True
2022_2022-09-23_York_United_vs_Valour,2022,2022-09-23T23:30:00Z,Valour,away,York,55.0,55.0,55.0,1.0,True
2022_2022-09-23_York_United_vs_Valour,2022,2022-09-23T23:30:00Z,York,home,Valour,55.0,55.0,55.0,1.0,True
2022_2022-09-24_Cavalry_vs_Atlético_Ottawa,2022,2022-09-24T21:30:00Z,Atlético,away,Cavalry,55.0,55.0,55.0,1.0,True
2022_2022-09-24_Cavalry_vs_Atlético_Ottawa,2022,2022-09-24T21:30:00Z,Cavalry,home,Atlético,55.0,55.0,55.0,1.0,True
2022_2022-09-25_Edmonton_vs_Forge,2022,2022-09-25T21:00:00Z,Edmonton,home,Forge,79460.5819,79460.5819,79460.5819,1.0,True
2022_2022-09-25_Edmonton_vs_Forge,2022,2022-09-25T21:00:00Z,Forge,away,Edmonton,16598.2685,16598.2685,16598.2685,1.0,True
2022_2022-09-27_HFX_Wanderers_vs_Pacific,2022,2022-09-27T22:00:00Z,Pacific,away,Wanderers,55.0,55.0,55.0,1.0,True
2022_2022-09-27_HFX_Wanderers_vs_Pacific,2022,2022-09-27T22:00:00Z,Wanderers,home,Pacific,55.0,55.0,55.0,1.0,True
2022_2022-10-01_Pacific_vs_Edmonton,2022,2022-10-01T02:00:00Z,Edmonton,away,Pacific,82219.0542,82219.0542,82219.0542,1.0,True
2022_2022-10-01_Pacific_vs_Edmonton,2022,2022-10-01T02:00:00Z,Pacific,home,Edmonton,16671.8849,16671.8849,16671.8849,1.0,True
2022_2022-10-01_HFX_Wanderers_vs_Atlético_Ottawa,2022,2022-10-01T18:00:00Z,Atlético,away,Wanderers,55.0,55.0,55.0,1.0,True
2022_2022-10-01_HFX_Wanderers_vs_Atlético_Ottawa,2022,2022-10-01T18:00:00Z,Wanderers,home,Atlético,55.0,55.0,55.0,1.0,True
2022_2022-10-01_Forge_vs_York_United,2022,2022-10-01T21:00:00Z,Forge,home,York,55.0,55.0,55.0,1.0,True
2022_2022-10-01_Forge_vs_York_United,2022,2022-10-01T21:00:00Z,York,away,Forge,55.0,55.0,55.0,1.0,True
2022_2022-10-02_Cavalry_vs_Valour,2022,2022-10-02T19:30:00Z,Cavalry,home,Valour,16697.59,16697.59,16697.59,1.0,True
2022_2022-10-02_Cavalry_vs_Valour,2022,2022-10-02T19:30:00Z,Valour,away,Cavalry,16481.6423,16481.6423,16481.6423,1.0,True
2022_2022-10-05_Forge_vs_Pacific,2022,2022-10-05T23:00:00Z,Forge,home,Pacific,16539.3497,16539.3497,16539.3497,1.0,True
2022_2022-10-05_Forge_vs_Pacific,2022,2022-10-05T23:00:00Z,Pacific,away,Forge,16708.1581,16708.1581,16708.1581,1.0,True
2022_2022-10-08_Edmonton_vs_Valour,2022,2022-10-08T19:00:00Z,Edmonton,home,Valour,80520.81,80520.81,80520.81,1.0,True
2022_2022-10-08_Edmonton_vs_Valour,2022,2022-10-08T19:00:00Z,Valour,away,Edmonton,16393.3975,16393.3975,16393.3975,1.0,True
2022_2022-10-08_Cavalry_vs_Pacific,2022,2022-10-08T22:00:00Z,Cavalry,home,Pacific,16785.8347,16785.8347,16785.8347,1.0,True
2022_2022-10-08_Cavalry_vs_Pacific,2022,2022-10-08T22:00:00Z,Pacific,away,Cavalry,16829.0934,16829.0934,16829.0934,1.0,True
2022_2022-10-09_Forge_vs_HFX_Wanderers,2022,2022-10-09T17:00:00Z,Forge,home,Wanderers,55.0,55.0,55.0,1.0,True
2022_2022-10-09_Forge_vs_HFX_Wanderers,2022,2022-10-09T17:00:00Z,Wanderers,away,Forge,55.0,55.0,55.0,1.0,True
2022_2022-10-09_Atlético_Ottawa_vs_York_United,2022,2022-10-09T22:00:00Z,Atlético,home,York,55.0,55.0,55.0,1.0,True
2022_2022-10-09_Atlético_Ottawa_vs_York_United,2022,2022-10-09T22:00:00Z,York,away,Atlético,55.0,55.0,55.0,1.0,True
2022_2022-10-15_Cavalry_vs_Forge,2022,2022-10-15T20:00:00Z,Cavalry,home,Forge,16881.3344,16881.3344,16881.3344,1.0,True
2022_2022-10-15_Cavalry_vs_Forge,2022,2022-10-15T20:00:00Z,Forge,away,Cavalry,16418.4143,16418.4143,16418.4143,1.0,True
2022_2022-10-15_Pacific_vs_Atlético_Ottawa,2022,2022-10-15T23:00:00Z,Atlético,away,Pacific,55.0,55.0,55.0,1.0,True
2022_2022-10-15_Pacific_vs_Atlético_Ottawa,2022,2022-10-15T23:00:00Z,Pacific,home,Atlético,55.0,55.0,55.0,1.0,True
2022_2022-10-23_Atlético_Ottawa_vs_Pacific,2022,2022-10-23T18:00:00Z,Atlético,home,Pacific,55.0,55.0,55.0,1.0,True
2022_2022-10-23_Atlético_Ottawa_vs_Pacific,2022,2022-10-23T18:00:00Z,Pacific,away,Atlético,55.0,55.0,55.0,1.0,True
2022_2022-10-23_Forge_vs_Cavalry,2022,2022-10-23T21:00:00Z,Cavalry,away,Forge,16852.8442,16852.8442,16852.8442,1.0,True
2022_2022-10-23_Forge_vs_Cavalry,2022,2022-10-23T21:00:00Z,Forge,home,Cavalry,16446.9045,16446.9045,16446.9045,1.0,True
2022_2022-10-30_Atlético_Ottawa_vs_Forge,2022,2022-10-30T22:00:00Z,Atlético,home,Forge,55.0,55.0,55.0,1.0,True
2022_2022-10-30_Atlético_Ottawa_vs_Forge,2022,2022-10-30T22:00:00Z,Forge,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-04-15_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-04-15T17:00:00Z,Atlético,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-04-15_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-04-15T17:00:00Z,Wanderers,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-04-15_Forge_vs_Cavalry,2023,2023-04-15T20:00:00Z,Cavalry,away,Forge,16612.2676,16612.2676,16612.2676,1.0,True
2023_2023-04-15_Forge_vs_Cavalry,2023,2023-04-15T20:00:00Z,Forge,home,Cavalry,16534.406,16534.406,16534.406,1.0,True
2023_2023-04-15_Pacific_vs_Vancouver_FC,2023,2023-04-15T23:00:00Z,Pacific,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-04-15_Pacific_vs_Vancouver_FC,2023,2023-04-15T23:00:00Z,Vancouver FC,away,Pacific,54.9994,54.9994,54.9994,1.0,True
2023_2023-04-16_York_United_vs_Valour,2023,2023-04-16T18:00:00Z,Valour,away,York,55.0,55.0,55.0,1.0,True
2023_2023-04-16_York_United_vs_Valour,2023,2023-04-16T18:00:00Z,York,home,Valour,55.0,55.0,55.0,1.0,True
2023_2023-04-22_York_United_vs_Vancouver_FC,2023,2023-04-22T17:00:00Z,Vancouver FC,away,York,54.9994,54.9994,54.9994,1.0,True
2023_2023-04-22_York_United_vs_Vancouver_FC,2023,2023-04-22T17:00:00Z,York,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-04-22_Forge_vs_HFX_Wanderers,2023,2023-04-22T20:00:00Z,Forge,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-04-22_Forge_vs_HFX_Wanderers,2023,2023-04-22T20:00:00Z,Wanderers,away,Forge,55.0,55.0,55.0,1.0,True
2023_2023-04-22_Valour_vs_Atlético_Ottawa,2023,2023-04-22T23:00:00Z,Atlético,away,Valour,55.0,55.0,55.0,1.0,True
2023_2023-04-22_Valour_vs_Atlético_Ottawa,2023,2023-04-22T23:00:00Z,Valour,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-04-23_Pacific_vs_Cavalry,2023,2023-04-23T20:00:00Z,Cavalry,away,Pacific,16625.8098,16625.8098,16625.8098,1.0,True
2023_2023-04-23_Pacific_vs_Cavalry,2023,2023-04-23T20:00:00Z,Pacific,home,Cavalry,16669.8863,16669.8863,16669.8863,1.0,True
2023_2023-04-29_HFX_Wanderers_vs_Vancouver_FC,2023,2023-04-29T18:00:00Z,Vancouver FC,away,Wanderers,54.9994,54.9994,54.9994,1.0,True
2023_2023-04-29_HFX_Wanderers_vs_Vancouver_FC,2023,2023-04-29T18:00:00Z,Wanderers,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-04-29_Atlético_Ottawa_vs_York_United,2023,2023-04-29T21:00:00Z,Atlético,home,York,55.0,55.0,55.0,1.0,True
2023_2023-04-29_Atlético_Ottawa_vs_York_United,2023,2023-04-29T21:00:00Z,York,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-04-30_Cavalry_vs_Valour,2023,2023-04-30T21:00:00Z,Cavalry,home,Valour,16642.7723,16642.7723,16642.7723,1.0,True
2023_2023-04-30_Cavalry_vs_Valour,2023,2023-04-30T21:00:00Z,Valour,away,Cavalry,16353.7358,16353.7358,16353.7358,1.0,True
2023_2023-05-01_Pacific_vs_Forge,2023,2023-05-01T00:00:00Z,Forge,away,Pacific,16520.8637,16520.8637,16520.8637,1.0,True
2023_2023-05-01_Pacific_vs_Forge,2023,2023-05-01T00:00:00Z,Pacific,home,Forge,16652.9238,16652.9238,16652.9238,1.0,True
2023_2023-05-05_York_United_vs_Forge,2023,2023-05-05T23:30:00Z,Forge,away,York,55.0,55.0,55.0,1.0,True
2023_2023-05-05_York_United_vs_Forge,2023,2023-05-05T23:30:00Z,York,home,Forge,55.0,55.0,55.0,1.0,True
2023_2023-05-06_Valour_vs_HFX_Wanderers,2023,2023-05-06T20:00:00Z,Valour,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-05-06_Valour_vs_HFX_Wanderers,2023,2023-05-06T20:00:00Z,Wanderers,away,Valour,55.0,55.0,55.0,1.0,True
2023_2023-05-06_Atlético_Ottawa_vs_Pacific,2023,2023-05-06T23:00:00Z,Atlético,home,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-05-06_Atlético_Ottawa_vs_Pacific,2023,2023-05-06T23:00:00Z,Pacific,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-05-07_Vancouver_FC_vs_Cavalry,2023,2023-05-07T23:00:00Z,Cavalry,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-05-07_Vancouver_FC_vs_Cavalry,2023,2023-05-07T23:00:00Z,Vancouver FC,home,Cavalry,54.9994,54.9994,54.9994,1.0,True
2023_2023-05-13_Forge_vs_Valour,2023,2023-05-13T20:00:00Z,Forge,home,Valour,16650.2678,16650.2678,16650.2678,1.0,True
2023_2023-05-13_Forge_vs_Valour,2023,2023-05-13T20:00:00Z,Valour,away,Forge,16377.5046,16377.5046,16377.5046,1.0,True
2023_2023-05-13_Cavalry_vs_HFX_Wanderers,2023,2023-05-13T23:00:00Z,Cavalry,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-05-13_Cavalry_vs_HFX_Wanderers,2023,2023-05-13T23:00:00Z,Wanderers,away,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-05-14_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-05-14T01:30:00Z,Atlético,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-05-14_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-05-14T01:30:00Z,Vancouver FC,home,Atlético,54.9994,54.9994,54.9994,1.0,True
2023_2023-05-14_Pacific_vs_York_United,2023,2023-05-14T22:00:00Z,Pacific,home,York,55.0,55.0,55.0,1.0,True
2023_2023-05-14_Pacific_vs_York_United,2023,2023-05-14T22:00:00Z,York,away,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-05-19_Forge_vs_Vancouver_FC,2023,2023-05-19T23:00:00Z,Forge,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-05-19_Forge_vs_Vancouver_FC,2023,2023-05-19T23:00:00Z,Vancouver FC,away,Forge,54.9994,54.9994,54.9994,1.0,True
2023_2023-05-20_HFX_Wanderers_vs_York_United,2023,2023-05-20T18:00:00Z,Wanderers,home,York,55.0,55.0,55.0,1.0,True
2023_2023-05-20_HFX_Wanderers_vs_York_United,2023,2023-05-20T18:00:00Z,York,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-05-20_Valour_vs_Pacific,2023,2023-05-20T21:00:00Z,Pacific,away,Valour,16523.5198,16523.5198,16523.5198,1.0,True
2023_2023-05-20_Valour_vs_Pacific,2023,2023-05-20T21:00:00Z,Valour,home,Pacific,16290.8475,16290.8475,16290.8475,1.0,True
2023_2023-05-21_Cavalry_vs_Atlético_Ottawa,2023,2023-05-21T23:00:00Z,Atlético,away,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-05-21_Cavalry_vs_Atlético_Ottawa,2023,2023-05-21T23:00:00Z,Cavalry,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-05-27_Atlético_Ottawa_vs_Forge,2023,2023-05-27T18:00:00Z,Atlético,home,Forge,55.0,55.0,55.0,1.0,True
2023_2023-05-27_Atlético_Ottawa_vs_Forge,2023,2023-05-27T18:00:00Z,Forge,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-05-28_Pacific_vs_HFX_Wanderers,2023,2023-05-28T02:00:00Z,Pacific,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-05-28_Pacific_vs_HFX_Wanderers,2023,2023-05-28T02:00:00Z,Wanderers,away,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-05-28_York_United_vs_Cavalry,2023,2023-05-28T21:00:00Z,Cavalry,away,York,55.0,55.0,55.0,1.0,True
2023_2023-05-28_York_United_vs_Cavalry,2023,2023-05-28T21:00:00Z,York,home,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-05-29_Vancouver_FC_vs_Valour,2023,2023-05-29T00:00:00Z,Valour,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-05-29_Vancouver_FC_vs_Valour,2023,2023-05-29T00:00:00Z,Vancouver FC,home,Valour,54.9994,54.9994,54.9994,1.0,True
2023_2023-05-31_Forge_vs_York_United,2023,2023-05-31T23:00:00Z,Forge,home,York,55.0,55.0,55.0,1.0,True
2023_2023-05-31_Forge_vs_York_United,2023,2023-05-31T23:00:00Z,York,away,Forge,55.0,55.0,55.0,1.0,True
2023_2023-06-03_Vancouver_FC_vs_Pacific,2023,2023-06-03T02:00:00Z,Pacific,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-06-03_Vancouver_FC_vs_Pacific,2023,2023-06-03T02:00:00Z,Vancouver FC,home,Pacific,54.9994,54.9994,54.9994,1.0,True
2023_2023-06-03_Cavalry_vs_Forge,2023,2023-06-03T20:00:00Z,Cavalry,home,Forge,16619.0036,16619.0036,16619.0036,1.0,True
2023_2023-06-03_Cavalry_vs_Forge,2023,2023-06-03T20:00:00Z,Forge,away,Cavalry,16736.9248,16736.9248,16736.9248,1.0,True
2023_2023-06-03_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-06-03T23:00:00Z,Atlético,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-06-03_Atlético_Ottawa_vs_HFX_Wanderers,2023,2023-06-03T23:00:00Z,Wanderers,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-06-04_Valour_vs_York_United,2023,2023-06-04T19:00:00Z,Valour,home,York,55.0,55.0,55.0,1.0,True
2023_2023-06-04_Valour_vs_York_United,2023,2023-06-04T19:00:00Z,York,away,Valour,55.0,55.0,55.0,1.0,True
2023_2023-06-09_York_United_vs_Atlético_Ottawa,2023,2023-06-09T23:30:00Z,Atlético,away,York,55.0,55.0,55.0,1.0,True
2023_2023-06-09_York_United_vs_Atlético_Ottawa,2023,2023-06-09T23:30:00Z,York,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-06-10_HFX_Wanderers_vs_Valour,2023,2023-06-10T17:00:00Z,Valour,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-06-10_HFX_Wanderers_vs_Valour,2023,2023-06-10T17:00:00Z,Wanderers,home,Valour,55.0,55.0,55.0,1.0,True
2023_2023-06-10_Forge_vs_Pacific,2023,2023-06-10T23:00:00Z,Forge,home,Pacific,16749.2865,16749.2865,16749.2865,1.0,True
2023_2023-06-10_Forge_vs_Pacific,2023,2023-06-10T23:00:00Z,Pacific,away,Forge,16532.6323,16532.6323,16532.6323,1.0,True
2023_2023-06-11_Cavalry_vs_Vancouver_FC,2023,2023-06-11T21:00:00Z,Cavalry,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-06-11_Cavalry_vs_Vancouver_FC,2023,2023-06-11T21:00:00Z,Vancouver FC,away,Cavalry,54.9994,54.9994,54.9994,1.0,True
2023_2023-06-17_Valour_vs_Forge,2023,2023-06-17T00:00:00Z,Forge,away,Valour,16617.4905,16617.4905,16617.4905,1.0,True
2023_2023-06-17_Valour_vs_Forge,2023,2023-06-17T00:00:00Z,Valour,home,Forge,16281.735,16281.735,16281.735,1.0,True
2023_2023-06-17_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-06-17T18:00:00Z,Atlético,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-06-17_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-06-17T18:00:00Z,Vancouver FC,away,Atlético,54.9994,54.9994,54.9994,1.0,True
2023_2023-06-17_HFX_Wanderers_vs_Cavalry,2023,2023-06-17T18:00:00Z,Cavalry,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-06-17_HFX_Wanderers_vs_Cavalry,2023,2023-06-17T18:00:00Z,Wanderers,home,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-06-18_Pacific_vs_York_United,2023,2023-06-18T20:00:00Z,Pacific,home,York,55.0,55.0,55.0,1.0,True
2023_2023-06-18_Pacific_vs_York_United,2023,2023-06-18T20:00:00Z,York,away,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-06-21_Vancouver_FC_vs_Forge,2023,2023-06-21T02:00:00Z,Forge,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-06-21_Vancouver_FC_vs_Forge,2023,2023-06-21T02:00:00Z,Vancouver FC,home,Forge,54.9994,54.9994,54.9994,1.0,True
2023_2023-06-21_York_United_vs_HFX_Wanderers,2023,2023-06-21T23:00:00Z,Wanderers,away,York,55.0,55.0,55.0,1.0,True
2023_2023-06-21_York_United_vs_HFX_Wanderers,2023,2023-06-21T23:00:00Z,York,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-06-22_Pacific_vs_Valour,2023,2023-06-22T02:00:00Z,Pacific,home,Valour,16664.4283,16664.4283,16664.4283,1.0,True
2023_2023-06-22_Pacific_vs_Valour,2023,2023-06-22T02:00:00Z,Valour,away,Pacific,16385.5971,16385.5971,16385.5971,1.0,True
2023_2023-06-24_Cavalry_vs_York_United,2023,2023-06-24T21:00:00Z,Cavalry,home,York,55.0,55.0,55.0,1.0,True
2023_2023-06-24_Cavalry_vs_York_United,2023,2023-06-24T21:00:00Z,York,away,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-06-25_Valour_vs_Vancouver_FC,2023,2023-06-25T19:00:00Z,Valour,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-06-25_Valour_vs_Vancouver_FC,2023,2023-06-25T19:00:00Z,Vancouver FC,away,Valour,54.9994,54.9994,54.9994,1.0,True
2023_2023-06-25_Forge_vs_Atlético_Ottawa,2023,2023-06-25T22:00:00Z,Atlético,away,Forge,55.0,55.0,55.0,1.0,True
2023_2023-06-25_Forge_vs_Atlético_Ottawa,2023,2023-06-25T22:00:00Z,Forge,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-06-30_HFX_Wanderers_vs_Forge,2023,2023-06-30T22:00:00Z,Forge,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-06-30_HFX_Wanderers_vs_Forge,2023,2023-06-30T22:00:00Z,Wanderers,home,Forge,55.0,55.0,55.0,1.0,True
2023_2023-07-01_Pacific_vs_Atlético_Ottawa,2023,2023-07-01T01:30:00Z,Atlético,away,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-07-01_Pacific_vs_Atlético_Ottawa,2023,2023-07-01T01:30:00Z,Pacific,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-07-01_Valour_vs_Cavalry,2023,2023-07-01T19:00:00Z,Cavalry,away,Valour,16606.6419,16606.6419,16606.6419,1.0,True
2023_2023-07-01_Valour_vs_Cavalry,2023,2023-07-01T19:00:00Z,Valour,home,Cavalry,16299.0856,16299.0856,16299.0856,1.0,True
2023_2023-07-02_Vancouver_FC_vs_York_United,2023,2023-07-02T20:30:00Z,Vancouver FC,home,York,54.9994,54.9994,54.9994,1.0,True
2023_2023-07-02_Vancouver_FC_vs_York_United,2023,2023-07-02T20:30:00Z,York,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-07-08_Vancouver_FC_vs_HFX_Wanderers,2023,2023-07-08T02:00:00Z,Vancouver FC,home,Wanderers,54.9994,54.9994,54.9994,1.0,True
2023_2023-07-08_Vancouver_FC_vs_HFX_Wanderers,2023,2023-07-08T02:00:00Z,Wanderers,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-07-09_Pacific_vs_Cavalry,2023,2023-07-09T01:00:00Z,Cavalry,away,Pacific,16723.6106,16723.6106,16723.6106,1.0,True
2023_2023-07-09_Pacific_vs_Cavalry,2023,2023-07-09T01:00:00Z,Pacific,home,Cavalry,16750.9397,16750.9397,16750.9397,1.0,True
2023_2023-07-09_Atlético_Ottawa_vs_Valour,2023,2023-07-09T19:00:00Z,Atlético,home,Valour,55.0,55.0,55.0,1.0,True
2023_2023-07-09_Atlético_Ottawa_vs_Valour,2023,2023-07-09T19:00:00Z,Valour,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-07-09_York_United_vs_Forge,2023,2023-07-09T23:30:00Z,Forge,away,York,55.0,55.0,55.0,1.0,True
2023_2023-07-09_York_United_vs_Forge,2023,2023-07-09T23:30:00Z,York,home,Forge,55.0,55.0,55.0,1.0,True
2023_2023-07-11_HFX_Wanderers_vs_Pacific,2023,2023-07-11T23:00:00Z,Pacific,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-07-11_HFX_Wanderers_vs_Pacific,2023,2023-07-11T23:00:00Z,Wanderers,home,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-07-13_Cavalry_vs_Atlético_Ottawa,2023,2023-07-13T00:30:00Z,Atlético,away,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-07-13_Cavalry_vs_Atlético_Ottawa,2023,2023-07-13T00:30:00Z,Cavalry,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-07-14_York_United_vs_Pacific,2023,2023-07-14T23:30:00Z,Pacific,away,York,55.0,55.0,55.0,1.0,True
2023_2023-07-14_York_United_vs_Pacific,2023,2023-07-14T23:30:00Z,York,home,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-07-15_Cavalry_vs_HFX_Wanderers,2023,2023-07-15T20:00:00Z,Cavalry,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-07-15_Cavalry_vs_HFX_Wanderers,2023,2023-07-15T20:00:00Z,Wanderers,away,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-07-15_Forge_vs_Valour,2023,2023-07-15T23:00:00Z,Forge,home,Valour,16513.6285,16513.6285,16513.6285,1.0,True
2023_2023-07-15_Forge_vs_Valour,2023,2023-07-15T23:00:00Z,Valour,away,Forge,16182.1169,16182.1169,16182.1169,1.0,True
2023_2023-07-16_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-07-16T18:00:00Z,Atlético,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-07-16_Atlético_Ottawa_vs_Vancouver_FC,2023,2023-07-16T18:00:00Z,Vancouver FC,away,Atlético,54.9994,54.9994,54.9994,1.0,True
2023_2023-07-22_Pacific_vs_Forge,2023,2023-07-22T02:00:00Z,Forge,away,Pacific,16488.6762,16488.6762,16488.6762,1.0,True
2023_2023-07-22_Pacific_vs_Forge,2023,2023-07-22T02:00:00Z,Pacific,home,Forge,16624.4481,16624.4481,16624.4481,1.0,True
2023_2023-07-22_Vancouver_FC_vs_Cavalry,2023,2023-07-22T23:00:00Z,Cavalry,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-07-22_Vancouver_FC_vs_Cavalry,2023,2023-07-22T23:00:00Z,Vancouver FC,home,Cavalry,54.9994,54.9994,54.9994,1.0,True
2023_2023-07-23_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-07-23T20:00:00Z,Atlético,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-07-23_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-07-23T20:00:00Z,Wanderers,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-07-23_Valour_vs_York_United,2023,2023-07-23T23:00:00Z,Valour,home,York,55.0,55.0,55.0,1.0,True
2023_2023-07-23_Valour_vs_York_United,2023,2023-07-23T23:00:00Z,York,away,Valour,55.0,55.0,55.0,1.0,True
2023_2023-07-28_Forge_vs_Vancouver_FC,2023,2023-07-28T23:00:00Z,Forge,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-07-28_Forge_vs_Vancouver_FC,2023,2023-07-28T23:00:00Z,Vancouver FC,away,Forge,54.9994,54.9994,54.9994,1.0,True
2023_2023-07-29_Valour_vs_Pacific,2023,2023-07-29T20:00:00Z,Pacific,away,Valour,16494.9405,16494.9405,16494.9405,1.0,True
2023_2023-07-29_Valour_vs_Pacific,2023,2023-07-29T20:00:00Z,Valour,home,Pacific,16207.0692,16207.0692,16207.0692,1.0,True
