playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SavesMade,TimePlayed,GkSuccessfulDistribution,PenaltiesConceded,SuccessfulLaunches,OpenPlayPasses,CornersWon,SuccessfulPassesOppositionHalf,UnsuccessfulLaunches,YellowCards,UnsuccessfulLongPasses,GoalsConcededOutsideBox,TotalLossesOfPossession,SuccessfulPassesOwnHalf,PenaltyGoalsConceded,Punches,TotalPasses,TotalFoulsConceded,SuccessfulShortPasses,GoalsConcededInsideBox,TotalUnsuccessfulPasses(ExclCrosses&Corners),RightsidePasses,UnsuccessfulPassesOppositionHalf,GoalkeeperSmother,Recoveries,Starts,Drops,UnsuccessfulPassesOwnHalf,Touches,Appearances,FoulAttemptedTackle,GroundDuels,ForwardPasses,Index,DuelsWon,SuccessfulLongPasses,TotalFoulsWon,SavesMadeFromOutsideBox,SavesMade-Parried,Duels,TotalClearances,SavesMadeFromInsideBox,PenaltiesFaced,GamesPlayed,GkUnsuccessfulDistribution,GroundDuelsLost,LeftsidePasses,SuccessfulOpenPlayPasses,TotalSuccessfulPasses(ExclCrosses&Corners),CleanSheets,DuelsLost,GroundDuelsWon,WinningGoal,AerialDuelsWon,AerialDuels,HandballsConceded,UnsuccessfulShortPasses,HomeGoals,AwayGoals,AerialDuelsLost,TotalTackles,PenaltiesSaved,Catches,SavesFromPenalty,TacklesLost,SuccessfulDribbles,CrossesNotClaimed,KeyPasses(attemptAssists),SavesMade-Caught,Putthrough/blockedDistribution,Offsides,ThrowInsToOwnPlayer,TimesTackled,BackwardPasses,Putthrough/blockedDistributionWon,ShotsOffTarget(incWoodwork),SubstituteOff,TotalShots,ThrowInsToOppositionPlayer,Blocks,TotalTouchesInOppositionBox,UnsuccessfulDribbles,TacklesWon,Interceptions,SetPiecesGoals,UnsuccessfulCornersIntoBox,CornersTaken(inclShortCorners),UnsuccessfulCrossesOpenPlay,ShotsOnTarget(IncGoals),SuccessfulCornersIntoBox,AttemptsFromSetPieces,SubstituteOn,Goals,SuccessfulCrosses&Corners,UnsuccessfulCrosses&Corners,GoalsFromOutsideBox,LeftFootGoals,SuccessfulCrossesOpenPlay,RightFootGoals,GoalsFromInsideBox,PenaltiesTaken,GoalAssists,PenaltyGoals,ThroughBalls,OwnGoalScored,BlockedShots,HeadedGoals,SuccessfulLay-offs,TotalRedCards,RedCards-2ndYellow,ClearancesOffTheLine,FoulWonPenalty,Assists(intentional),LastManTackle,StraightRedCards,UnsuccessfulLay-offs,SecondGoalAssists
cpl::Football_Player::7efa8b85b3504cb88554fb705dcc5e4a,M. Farsi,Columbus,Defender,2020,defender,10,611,1,1,3,0,2,1,8,7,20,0,2,0,53,75.0,7,1.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,611.0,,,2.0,244.0,9.0,104.0,8.0,2.0,19.0,1.0,138.0,95.0,3.0,,255.0,7.0,177.0,6.0,66.0,28.0,79.0,,49.0,7.0,,13.0,487.0,10.0,4.0,64.0,80.0,10.0,48.0,12.0,20.0,,,79.0,10.0,,,10.0,,24.0,61.0,178.0,189.0,1.0,31.0,40.0,0.0,8.0,15.0,1.0,47.0,,,7.0,15.0,,,,7.0,5.0,,5.0,,22.0,,54.0,12.0,86.0,8.0,1.0,3.0,3.0,10.0,,19.0,7.0,8.0,11.0,,1.0,1.0,25.0,2.0,,,3.0,1.0,10.0,26.0,,,10.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,
cpl::Football_Player::d1f7a45d1b0d48fa84ac505abc9a8a91,M. Temguia,Edmonton,Defender,2020,defender,5,450,0,0,3,0,1,0,10,13,7,0,0,0,60,85.0,11,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,450.0,,1.0,1.0,259.0,,73.0,6.0,,20.0,1.0,49.0,155.0,1.0,,269.0,13.0,214.0,10.0,41.0,46.0,28.0,,34.0,5.0,,14.0,353.0,5.0,6.0,46.0,119.0,10.0,33.0,14.0,7.0,,,56.0,15.0,,,5.0,,19.0,84.0,220.0,228.0,,23.0,27.0,0.0,6.0,10.0,,21.0,,,4.0,16.0,,,,6.0,4.0,,,,5.0,,3.0,5.0,20.0,2.0,2.0,,3.0,,3.0,8.0,2.0,10.0,12.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,
cpl::Football_Player::d46e06f14e0d47e58d6f5f00e1eabfa9,T. Meilleur-Giguère,Wanderers,Defender,2020,defender,10,900,0,0,2,0,2,0,3,5,1,1,1,0,53,87.0,13,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900.0,1.0,,6.0,606.0,,108.0,27.0,1.0,54.0,,87.0,423.0,5.0,,613.0,5.0,465.0,13.0,82.0,194.0,56.0,,54.0,10.0,,26.0,727.0,10.0,5.0,16.0,223.0,10.0,22.0,66.0,1.0,,,44.0,48.0,,,10.0,,9.0,150.0,525.0,531.0,2.0,22.0,7.0,0.0,15.0,28.0,,28.0,,,13.0,5.0,,,,2.0,1.0,,1.0,,8.0,1.0,1.0,1.0,46.0,7.0,,,2.0,,4.0,7.0,1.0,3.0,25.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
cpl::Football_Player::94c3ab35a187436683aa1e7c720bf37a,D. Lee,Wanderers,Defender,2020,defender,2,123,0,0,0,0,0,0,3,1,1,0,1,0,50,83.0,3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,123.0,,,,57.0,,17.0,2.0,1.0,3.0,,24.0,32.0,,,58.0,1.0,47.0,3.0,10.0,26.0,6.0,,12.0,2.0,,5.0,112.0,2.0,,18.0,15.0,10.0,16.0,1.0,1.0,,,26.0,3.0,,,2.0,,6.0,3.0,47.0,48.0,,10.0,12.0,0.0,4.0,8.0,1.0,7.0,,,4.0,6.0,,,,3.0,5.0,,,,4.0,,13.0,4.0,14.0,,,2.0,,4.0,,,,3.0,2.0,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,Valour,Defender,2020,defender,3,89,0,0,0,0,0,0,1,2,0,0,0,0,33,81.0,2,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,89.0,,1.0,,59.0,,12.0,1.0,,7.0,,12.0,37.0,1.0,,61.0,2.0,45.0,2.0,12.0,9.0,7.0,,5.0,2.0,,5.0,72.0,3.0,1.0,4.0,26.0,10.0,3.0,4.0,,,,7.0,2.0,,,3.0,,2.0,19.0,47.0,49.0,,4.0,2.0,0.0,1.0,3.0,,5.0,,,2.0,2.0,,,,1.0,,,,,1.0,,,,7.0,1.0,,2.0,,,1.0,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::29e56c09baf549469b4a5934262e3dbf,J. Ruby,Wanderers,Defender,2020,defender,8,312,0,0,2,0,2,0,6,5,9,1,1,0,80,72.0,9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,312.0,,1.0,2.0,131.0,1.0,45.0,5.0,1.0,11.0,,64.0,51.0,1.0,,134.0,5.0,91.0,9.0,38.0,2.0,29.0,,25.0,3.0,,12.0,250.0,8.0,3.0,39.0,59.0,10.0,32.0,5.0,9.0,,,49.0,10.0,,,8.0,,15.0,41.0,94.0,96.0,,17.0,24.0,0.0,8.0,10.0,1.0,27.0,0.0,0.0,2.0,13.0,,,,7.0,2.0,,1.0,,6.0,1.0,32.0,4.0,32.0,4.0,,,2.0,12.0,1.0,7.0,2.0,6.0,6.0,,,,3.0,2.0,,,5.0,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
cpl::Football_Player::b81cbecf6fd24278954a45cb13e12632,K. Moses,Edmonton,Defender,2020,defender,4,140,0,0,3,0,0,0,1,3,1,0,0,0,20,81.0,5,3.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140.0,,,1.0,34.0,,9.0,3.0,,5.0,,8.0,20.0,1.0,,36.0,3.0,26.0,5.0,7.0,7.0,6.0,,4.0,2.0,,1.0,62.0,4.0,1.0,7.0,13.0,10.0,5.0,3.0,1.0,,,12.0,10.0,,,4.0,,3.0,12.0,27.0,29.0,,7.0,4.0,0.0,1.0,5.0,,2.0,,,4.0,3.0,,,,2.0,,,,,,,,,4.0,,3.0,1.0,3.0,,,3.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
cpl::Football_Player::edf6ef9ee973485dbbf8b5123cf83a94,K. Chung,Pacific,Defender,2020,defender,9,765,0,1,0,0,0,1,16,4,7,0,1,0,56,83.0,11,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,765.0,,1.0,2.0,411.0,8.0,165.0,11.0,1.0,31.0,,127.0,185.0,4.0,,423.0,4.0,314.0,11.0,76.0,8.0,71.0,,52.0,9.0,,27.0,638.0,9.0,3.0,65.0,163.0,10.0,49.0,33.0,7.0,,,81.0,13.0,,,9.0,,25.0,162.0,336.0,347.0,2.0,32.0,40.0,0.0,9.0,16.0,,45.0,,,7.0,23.0,,,,7.0,10.0,,6.0,,12.0,,77.0,11.0,90.0,4.0,,1.0,,7.0,5.0,3.0,4.0,16.0,10.0,,,,22.0,,,,,,3.0,22.0,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,
cpl::Football_Player::4d80c00c2a1f41918fca2b04e26b6034,D. Edgar,Ottawa Fury,Defender,2020,defender,10,900,0,0,3,0,2,0,5,12,3,0,4,0,72,82.0,8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900.0,,,5.0,456.0,1.0,132.0,27.0,4.0,57.0,1.0,95.0,263.0,2.0,,487.0,12.0,349.0,7.0,92.0,45.0,59.0,,41.0,10.0,,33.0,597.0,10.0,3.0,27.0,241.0,10.0,32.0,46.0,3.0,,,52.0,53.0,,,10.0,,13.0,176.0,371.0,395.0,5.0,20.0,14.0,0.0,18.0,25.0,,35.0,0.0,0.0,7.0,8.0,,,,3.0,3.0,,2.0,,4.0,,1.0,,25.0,1.0,1.0,,3.0,,8.0,6.0,,5.0,14.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
cpl::Football_Player::4a6631a1e64048b684e1097684c7e88b,L. Gasparotto,York,Defender,2020,defender,7,630,0,0,6,0,2,0,5,5,2,0,2,0,76,84.0,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,630.0,,,3.0,296.0,1.0,54.0,17.0,2.0,26.0,1.0,54.0,202.0,,,306.0,5.0,239.0,6.0,50.0,95.0,22.0,,20.0,7.0,,28.0,398.0,7.0,4.0,20.0,145.0,10.0,34.0,17.0,2.0,,,50.0,43.0,,,7.0,,9.0,50.0,249.0,256.0,2.0,16.0,11.0,0.0,23.0,30.0,,24.0,,,7.0,9.0,,,,4.0,,,,,5.0,,3.0,2.0,16.0,3.0,4.0,,6.0,1.0,4.0,7.0,,5.0,14.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
cpl::Football_Player::8d7834c08c834b28a4daef064d1e6041,D. Krutzen,Forge,Defender,2020,defender,11,961,2,0,10,0,3,0,10,14,18,0,2,0,60,78.0,10,0.94,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,961.0,,1.0,6.0,616.0,2.0,152.0,33.0,2.0,93.0,1.0,168.0,357.0,2.0,,650.0,14.0,420.0,9.0,143.0,202.0,106.0,,52.0,11.0,,46.0,819.0,11.0,8.0,55.0,339.0,10.0,58.0,87.0,18.0,,,95.0,38.0,,,11.0,,21.0,82.0,479.0,507.0,5.0,37.0,34.0,2.0,24.0,40.0,1.0,50.0,1.0,1.0,16.0,15.0,,,,5.0,3.0,,4.0,,3.0,,1.0,2.0,27.0,2.0,7.0,1.0,10.0,,4.0,11.0,2.0,10.0,34.0,,4.0,4.0,4.0,3.0,,5.0,,2.0,2.0,9.0,,1.0,1.0,,2.0,1.0,,1.0,,,3.0,1.0,,,,,,,,,,
cpl::Football_Player::5dd63e2f035e4b68a7987b7a747ecd51,L. MacNaughton,,Defender,2020,defender,8,720,1,0,7,0,1,0,9,15,10,0,0,0,70,82.0,9,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,720.0,,2.0,3.0,462.0,,85.0,15.0,,44.0,,102.0,315.0,4.0,,492.0,15.0,339.0,9.0,92.0,88.0,59.0,,41.0,8.0,,34.0,599.0,8.0,5.0,44.0,204.0,10.0,47.0,61.0,10.0,,,74.0,30.0,,,8.0,,18.0,160.0,373.0,400.0,2.0,27.0,26.0,0.0,21.0,30.0,,48.0,,,9.0,13.0,,,,4.0,3.0,,1.0,,5.0,,4.0,3.0,40.0,3.0,6.0,,7.0,,5.0,9.0,2.0,9.0,12.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,2020,defender,3,241,0,0,1,0,0,0,3,1,0,0,0,0,70,84.0,4,1.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,241.0,,,2.0,142.0,2.0,35.0,6.0,,11.0,2.0,25.0,87.0,,,146.0,1.0,105.0,2.0,24.0,21.0,15.0,,9.0,3.0,,9.0,181.0,3.0,1.0,6.0,63.0,10.0,11.0,17.0,,,,16.0,14.0,,,3.0,,2.0,55.0,118.0,122.0,,5.0,4.0,0.0,7.0,10.0,,13.0,,,3.0,4.0,,,,1.0,,,,,4.0,,,,7.0,4.0,1.0,1.0,1.0,,6.0,3.0,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
cpl::Football_Player::79d4e376b2c74a5fbcb22b655feaae51,M. de Jong,Whitecaps,Defender,2020,defender,7,442,0,0,6,0,2,0,9,3,4,0,0,0,75,73.0,6,1.22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,442.0,,,2.0,247.0,7.0,106.0,13.0,,35.0,,106.0,86.0,2.0,,257.0,3.0,165.0,6.0,70.0,75.0,68.0,,22.0,6.0,,21.0,410.0,7.0,2.0,26.0,152.0,10.0,23.0,22.0,4.0,,,34.0,14.0,,,7.0,,9.0,7.0,179.0,187.0,,11.0,17.0,0.0,6.0,8.0,,35.0,,,2.0,9.0,,,,,4.0,,9.0,,13.0,,50.0,5.0,23.0,3.0,4.0,4.0,6.0,6.0,3.0,6.0,3.0,9.0,10.0,,4.0,7.0,15.0,2.0,1.0,1.0,1.0,,5.0,19.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,
cpl::Football_Player::dbd655d062324c56adb1ab7d3e8ef373,M. Arnone,Atlético,Defender,2020,defender,2,62,0,0,0,0,0,0,1,1,1,0,0,0,0,80.0,3,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62.0,,,,22.0,,6.0,1.0,,1.0,,6.0,13.0,,,24.0,1.0,19.0,3.0,5.0,6.0,3.0,,6.0,1.0,,2.0,32.0,2.0,1.0,3.0,9.0,10.0,2.0,,1.0,,,3.0,1.0,,,2.0,,1.0,5.0,17.0,19.0,,1.0,2.0,0.0,,,,4.0,,,,1.0,,,,,,,,,,,,,4.0,,,1.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::1669b606345b4345b00d59de89c1c7eb,D. Abzi,Blainville,Defender,2020,defender,5,438,0,0,7,0,2,0,6,5,6,0,0,0,50,70.0,4,0.82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,438.0,,,1.0,153.0,7.0,63.0,8.0,,20.0,,98.0,49.0,,,156.0,5.0,96.0,4.0,48.0,77.0,48.0,,29.0,5.0,,16.0,306.0,5.0,3.0,46.0,48.0,10.0,23.0,12.0,6.0,,,50.0,8.0,,,5.0,,25.0,7.0,107.0,108.0,,27.0,21.0,0.0,2.0,4.0,,28.0,,,2.0,8.0,,,,2.0,7.0,,7.0,,10.0,,31.0,17.0,24.0,6.0,5.0,3.0,7.0,9.0,,15.0,10.0,6.0,7.0,,2.0,3.0,14.0,2.0,1.0,,,,4.0,16.0,,,3.0,,,,,,,,4.0,,,,,,,,,,,
cpl::Football_Player::ebfeb9e972964148846658f57142a247,R. Thompson,York,Defender,2020,defender,7,630,0,0,2,0,0,0,4,5,2,0,0,0,74,77.0,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,630.0,,,1.0,374.0,2.0,123.0,14.0,,45.0,1.0,95.0,177.0,,,392.0,5.0,260.0,6.0,92.0,60.0,71.0,,32.0,7.0,,22.0,460.0,7.0,3.0,23.0,221.0,10.0,32.0,40.0,2.0,,,50.0,28.0,,,7.0,1.0,11.0,103.0,286.0,300.0,2.0,18.0,12.0,0.0,20.0,27.0,,47.0,,,7.0,10.0,,,,6.0,1.0,,6.0,,6.0,,1.0,1.0,8.0,2.0,2.0,,2.0,,2.0,12.0,,4.0,13.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::dbae960e1a0c4c7ba2104c9a904d6ab5,K. Awuah,Forge,Defender,2020,defender,11,842,1,0,2,0,2,0,16,11,11,1,1,0,63,72.0,7,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,842.0,,,6.0,356.0,5.0,155.0,12.0,1.0,26.0,1.0,168.0,110.0,1.0,,368.0,11.0,240.0,6.0,104.0,101.0,87.0,,51.0,9.0,,38.0,628.0,11.0,6.0,75.0,168.0,10.0,54.0,24.0,11.0,,,97.0,12.0,,,11.0,,35.0,32.0,252.0,264.0,4.0,43.0,40.0,1.0,14.0,22.0,,78.0,1.0,0.0,8.0,22.0,,,,6.0,8.0,,4.0,,23.0,1.0,98.0,19.0,67.0,6.0,,,2.0,10.0,4.0,8.0,6.0,16.0,14.0,,,,21.0,2.0,,,2.0,1.0,1.0,21.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,
cpl::Football_Player::41f23e52e26541bca62d8378fafc1953,F. Aird,Cavalry,Defender,2020,defender,6,453,1,0,9,0,7,0,2,10,5,0,3,0,40,76.0,7,1.39,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,453.0,,,1.0,157.0,5.0,95.0,4.0,3.0,14.0,1.0,82.0,34.0,1.0,,164.0,10.0,113.0,6.0,40.0,19.0,51.0,,22.0,6.0,,10.0,262.0,6.0,6.0,28.0,54.0,10.0,10.0,11.0,5.0,,,33.0,5.0,,,6.0,,20.0,55.0,119.0,124.0,,23.0,8.0,1.0,2.0,5.0,,26.0,,,3.0,2.0,,,,,1.0,,8.0,,18.0,,11.0,6.0,36.0,10.0,2.0,4.0,9.0,5.0,1.0,7.0,3.0,2.0,,,6.0,8.0,11.0,7.0,1.0,2.0,,1.0,5.0,21.0,,,3.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,
cpl::Football_Player::8a6c8e7f553849f9a237ca5dd408e66d,B. Levis,Atlético,Defender,2020,defender,5,383,0,2,2,0,2,2,8,9,9,0,1,0,60,84.0,5,1.17,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,383.0,,,2.0,179.0,4.0,85.0,7.0,1.0,13.0,1.0,55.0,76.0,1.0,,186.0,9.0,146.0,4.0,31.0,77.0,27.0,,32.0,5.0,,10.0,301.0,5.0,7.0,50.0,60.0,10.0,32.0,9.0,9.0,,,55.0,4.0,,,5.0,,21.0,5.0,150.0,155.0,1.0,23.0,29.0,0.0,3.0,5.0,1.0,18.0,,,2.0,12.0,,,,4.0,9.0,,3.0,,5.0,,30.0,8.0,44.0,2.0,,2.0,2.0,3.0,2.0,5.0,5.0,8.0,9.0,,2.0,7.0,2.0,2.0,4.0,,,,6.0,6.0,,,2.0,,,,2.0,,,,,,1.0,,,,,2.0,,,,
cpl::Football_Player::7b0f6d51a0774b0691b240a3a96bc0ee,M. de Brienne,Atlético,Defender,2020,defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::9743204ff22741e9958a22019e709346,S. Cebara,Valour,Defender,2020,defender,6,458,0,0,2,0,1,0,6,6,5,0,1,0,40,79.0,7,1.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,458.0,,,1.0,197.0,1.0,70.0,1.0,1.0,6.0,1.0,80.0,88.0,1.0,,202.0,6.0,151.0,6.0,44.0,5.0,30.0,,31.0,6.0,,16.0,309.0,6.0,2.0,36.0,72.0,10.0,21.0,7.0,5.0,,,46.0,7.0,,,6.0,,19.0,74.0,154.0,158.0,,25.0,17.0,0.0,4.0,10.0,2.0,38.0,,,6.0,7.0,,,,1.0,5.0,,4.0,,7.0,,26.0,13.0,51.0,1.0,1.0,3.0,2.0,5.0,,10.0,10.0,6.0,7.0,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
cpl::Football_Player::5f53ec18a0924d87ad1584a54346e758,J. Dunstan,Forge,Defender,2020,defender,6,254,0,0,0,0,0,0,3,7,2,0,0,0,68,77.0,2,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,254.0,,,,100.0,1.0,29.0,2.0,,8.0,,43.0,51.0,,,105.0,7.0,69.0,2.0,25.0,26.0,17.0,,6.0,2.0,,10.0,166.0,6.0,5.0,18.0,56.0,10.0,17.0,11.0,2.0,,,34.0,13.0,,,6.0,,12.0,8.0,75.0,80.0,1.0,17.0,6.0,0.0,11.0,16.0,,17.0,0.0,0.0,5.0,4.0,,,,1.0,2.0,,1.0,,3.0,,11.0,4.0,15.0,2.0,,,,9.0,1.0,3.0,1.0,3.0,6.0,,,,2.0,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::270eb17b99df4a3ea3a65d918a9c385e,A. Bouka,Valour,Defender,2020,defender,2,70,0,0,0,0,0,0,1,1,2,0,0,0,33,53.0,3,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70.0,,,1.0,17.0,,6.0,1.0,,2.0,,16.0,3.0,1.0,,17.0,1.0,8.0,3.0,8.0,1.0,3.0,,4.0,1.0,,6.0,34.0,2.0,,8.0,13.0,10.0,5.0,1.0,2.0,,,11.0,,,,2.0,,4.0,1.0,9.0,9.0,,6.0,4.0,0.0,1.0,3.0,,6.0,,,2.0,2.0,,,,1.0,,,,,,,3.0,3.0,2.0,,,2.0,,2.0,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::360a1cff07aa439cb939b0d0d222b08c,J. Dunn,Wanderers,Defender,2020,defender,7,630,0,0,0,0,0,0,8,8,3,0,0,0,65,82.0,9,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,630.0,,,5.0,270.0,2.0,55.0,11.0,,26.0,1.0,73.0,172.0,1.0,,279.0,8.0,204.0,8.0,52.0,48.0,37.0,,31.0,7.0,,16.0,381.0,7.0,5.0,42.0,141.0,10.0,39.0,23.0,3.0,,,68.0,24.0,,,7.0,,20.0,83.0,218.0,227.0,2.0,29.0,22.0,0.0,17.0,26.0,,26.0,,,9.0,17.0,,,,9.0,2.0,,2.0,,5.0,,1.0,9.0,7.0,3.0,,,,1.0,7.0,11.0,3.0,8.0,13.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::9fa7232743934bf2a022c4fe6a62c1b6,J. Haynes,Valour,Defender,2020,defender,8,465,0,0,0,0,0,0,7,4,5,0,2,0,68,71.0,8,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,465.0,,1.0,4.0,289.0,,96.0,22.0,2.0,45.0,,103.0,118.0,4.0,,301.0,4.0,186.0,8.0,89.0,98.0,55.0,,31.0,4.0,,38.0,429.0,8.0,3.0,28.0,160.0,10.0,32.0,26.0,5.0,,,50.0,15.0,,,8.0,,11.0,11.0,202.0,212.0,,18.0,17.0,0.0,15.0,22.0,,44.0,,,7.0,12.0,,,,5.0,2.0,,1.0,,21.0,,52.0,,32.0,7.0,,,,5.0,2.0,,,7.0,7.0,,,,4.0,,,,4.0,,2.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::5f585afd80bf4da49e777b319b807047,M. Djaozandry,Atlético,Defender,2020,defender,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,,,,2.0,,,,,,,1.0,2.0,,,2.0,,2.0,1.0,,2.0,,,,,,,5.0,1.0,,2.0,,10.0,1.0,,,,,2.0,,,,1.0,,1.0,,2.0,2.0,,1.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
