match_id,playerId,playerName,date,Rating
2022_2022-04-10_Edmonton_vs_Valour,cpl::Football_Player::06a2eff249fd4320a2c4753d25ea5f0f,M. Polisi,2022-04-10 20:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::df0de20d12274b3d9549323a3547572b,J. Heard,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::55a8a1aea5f543dbaac3bf7112ad867b,Z. Bahous,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::b631f78036324d79a97a6c1cfe650d2a,P. Lamothe,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5,A. Daniels,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::697c5074a60947ab8c7cc589ade62981,Gianni dos Santos,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::3b19fa7fb1064556a2c16b457a82a603,D. Daniels,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::8f05f759197149d88e64f7a679adef64,R. Kratt,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c,A. Achinioti-Jönsson,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::7c054612559b45f2a7ef690616b61862,T. Henry,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::4677d430ee38453e9a424d4e8c1cc96b,T. Borges,2022-04-10 23:00:00+00:00,1500.0
