Season,Date,HomeTeam,AwayTeam,HomeScore,AwayScore,Status,Venue,Result,NaiveProbHome,NaiveProbDraw,NaiveProbAway
2024,2024-10-13 21:00:00+00:00,Vancouver FC,Valour,1,1,FINISHED,Willoughby Community Park at the Langley Events Centre,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-10-19 20:00:00+00:00,Pacific,Forge,1,0,FINISHED,Starlight Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-10-19 20:00:00+00:00,Valour,Cavalry,1,2,FINISHED,Princess Auto Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-10-19 20:00:00+00:00,Atlético Ottawa,Vancouver FC,0,0,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-10-19 20:00:00+00:00,HFX Wanderers,York United,2,1,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-10-23 23:30:00+00:00,York United,Pacific,2,0,FINISHED,York Lions Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-10-27 17:00:00+00:00,Atlético Ottawa,York United,2,2,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-10-27 20:15:00+00:00,Forge,Cavalry,0,1,FINISHED,Hamilton Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-11-02 20:00:00+00:00,Forge,Atlético Ottawa,1,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2024,2024-11-09 20:00:00+00:00,Cavalry,Forge,2,1,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-05 18:00:00+00:00,Atlético Ottawa,HFX Wanderers,2,2,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-05 21:30:00+00:00,Forge,Cavalry,1,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-06 00:00:00+00:00,Pacific,Valour,2,0,FINISHED,Starlight Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-06 23:00:00+00:00,Vancouver FC,York United,0,2,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-12 21:00:00+00:00,Pacific,Forge,0,2,FINISHED,Starlight Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-13 19:00:00+00:00,York United,HFX Wanderers,1,2,FINISHED,York Lions Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-13 22:00:00+00:00,Vancouver FC,Atlético Ottawa,1,4,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-18 23:00:00+00:00,Cavalry,Vancouver FC,1,1,FINISHED,ATCO Field,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-19 17:00:00+00:00,Atlético Ottawa,York United,3,2,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-19 19:30:00+00:00,HFX Wanderers,Pacific,3,1,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-19 22:00:00+00:00,Forge,Valour,1,1,FINISHED,Hamilton Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-26 00:00:00+00:00,Valour,HFX Wanderers,0,1,FINISHED,Princess Auto Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-26 21:00:00+00:00,Cavalry,Atlético Ottawa,1,3,FINISHED,ATCO Field,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-27 00:00:00+00:00,Vancouver FC,Pacific,1,1,FINISHED,Willoughby Community Park at the Langley Events Centre,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-04-27 18:00:00+00:00,York United,Forge,2,2,FINISHED,York Lions Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-03 00:00:00+00:00,York United,Cavalry,1,2,FINISHED,York Lions Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-03 17:00:00+00:00,Atlético Ottawa,Pacific,3,1,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-03 20:00:00+00:00,HFX Wanderers,Forge,0,0,FINISHED,Wanderers Grounds,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-03 23:00:00+00:00,Valour,Vancouver FC,1,3,FINISHED,Princess Auto Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-10 18:00:00+00:00,Atlético Ottawa,Valour,5,2,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-10 21:30:00+00:00,HFX Wanderers,Cavalry,0,3,FINISHED,Wanderers Grounds,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-11 00:00:00+00:00,Pacific,York United,2,1,FINISHED,Starlight Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-13 15:00:00+00:00,Forge,Atlético Ottawa,2,2,FINISHED,Hamilton Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-17 00:00:00+00:00,Valour,York United,2,1,FINISHED,Princess Auto Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-17 21:30:00+00:00,Cavalry,Pacific,4,0,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-18 00:00:00+00:00,Vancouver FC,HFX Wanderers,0,2,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-24 18:00:00+00:00,HFX Wanderers,Atlético Ottawa,2,0,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-24 21:00:00+00:00,Pacific,Forge,0,1,FINISHED,Starlight Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-25 18:00:00+00:00,York United,Vancouver FC,1,0,FINISHED,York Lions Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-25 21:00:00+00:00,Cavalry,Valour,4,0,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-31 02:00:00+00:00,Vancouver FC,Atlético Ottawa,2,2,FINISHED,Willoughby Community Park at the Langley Events Centre,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-31 21:00:00+00:00,Forge,Cavalry,1,1,FINISHED,Hamilton Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-05-31 23:00:00+00:00,York United,HFX Wanderers,2,0,FINISHED,Telus Stadium at Laval University,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-01 22:00:00+00:00,Valour,Pacific,0,0,FINISHED,Princess Auto Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-04 16:25:00+00:00,Valour,Vancouver FC,3,1,FINISHED,Princess Auto Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-07 22:00:00+00:00,Pacific,Atlético Ottawa,0,1,FINISHED,Starlight Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-08 19:30:00+00:00,Forge,HFX Wanderers,2,1,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-08 22:00:00+00:00,Cavalry,York United,2,1,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-14 19:00:00+00:00,HFX Wanderers,Cavalry,1,1,FINISHED,Wanderers Grounds,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-14 22:00:00+00:00,Pacific,York United,1,3,FINISHED,Starlight Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-15 20:00:00+00:00,Vancouver FC,Forge,0,2,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-15 23:00:00+00:00,Atlético Ottawa,Valour,3,0,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-21 18:00:00+00:00,HFX Wanderers,Vancouver FC,1,0,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-22 17:00:00+00:00,York United,Atlético Ottawa,0,0,FINISHED,York Lions Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-22 21:13:00+00:00,Valour,Forge,0,5,FINISHED,Princess Auto Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-22 23:00:00+00:00,Cavalry,Pacific,1,0,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-28 02:00:00+00:00,Pacific,Vancouver FC,4,4,FINISHED,Starlight Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-28 22:00:00+00:00,Cavalry,Atlético Ottawa,0,2,FINISHED,ATCO Field,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-06-29 20:00:00+00:00,Forge,York United,2,2,FINISHED,Hamilton Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-01 19:00:00+00:00,HFX Wanderers,Valour,3,1,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-05 21:00:00+00:00,Forge,Vancouver FC,2,1,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-12 19:00:00+00:00,Atlético Ottawa,Forge,1,1,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-12 22:00:00+00:00,Pacific,HFX Wanderers,3,2,FINISHED,Starlight Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-13 22:00:00+00:00,York United,Valour,3,2,FINISHED,York Lions Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-14 01:00:00+00:00,Vancouver FC,Cavalry,0,0,FINISHED,Willoughby Community Park at the Langley Events Centre,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-18 23:00:00+00:00,Forge,Pacific,2,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-18 23:00:00+00:00,Atlético Ottawa,HFX Wanderers,2,0,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-19 20:00:00+00:00,York United,Vancouver FC,4,0,FINISHED,York Lions Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-20 19:00:00+00:00,Valour,Cavalry,1,2,FINISHED,Princess Auto Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-25 22:00:00+00:00,HFX Wanderers,Forge,1,2,FINISHED,Wanderers Grounds,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-26 02:00:00+00:00,Vancouver FC,Valour,1,3,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-26 21:00:00+00:00,Cavalry,York United,0,1,FINISHED,ATCO Field,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-27 00:00:00+00:00,Pacific,Atlético Ottawa,0,2,FINISHED,Starlight Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-07-30 00:00:00+00:00,Valour,Cavalry,2,1,FINISHED,Princess Auto Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-02 23:00:00+00:00,Forge,Valour,5,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-03 20:00:00+00:00,Atlético Ottawa,York United,0,0,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-04 19:00:00+00:00,HFX Wanderers,Vancouver FC,1,2,FINISHED,Wanderers Grounds,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-04 22:00:00+00:00,Pacific,Cavalry,1,0,FINISHED,Starlight Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-09 17:00:00+00:00,York United,Forge,1,2,FINISHED,York Lions Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-09 21:00:00+00:00,Cavalry,HFX Wanderers,0,0,FINISHED,ATCO Field,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-10 19:00:00+00:00,Valour,Atlético Ottawa,1,2,FINISHED,Princess Auto Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-10 22:00:00+00:00,Vancouver FC,Pacific,2,3,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-16 22:00:00+00:00,Pacific,HFX Wanderers,2,2,FINISHED,Starlight Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-17 17:30:00+00:00,Valour,York United,0,0,FINISHED,Princess Auto Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-17 20:00:00+00:00,Forge,Atlético Ottawa,2,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-17 23:00:00+00:00,Cavalry,Vancouver FC,5,4,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-22 22:00:00+00:00,HFX Wanderers,Valour,4,1,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-23 02:00:00+00:00,Vancouver FC,Forge,0,1,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-23 23:00:00+00:00,Atlético Ottawa,Cavalry,2,2,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-24 20:00:00+00:00,York United,Pacific,5,1,FINISHED,York Lions Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-30 20:00:00+00:00,Cavalry,Forge,4,1,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-30 23:00:00+00:00,Atlético Ottawa,Vancouver FC,3,1,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-08-31 19:00:00+00:00,Valour,Pacific,1,1,FINISHED,Princess Auto Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-01 19:00:00+00:00,HFX Wanderers,York United,4,0,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-05 23:30:00+00:00,York United,Cavalry,3,1,FINISHED,York Lions Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-06 02:30:00+00:00,Vancouver FC,Valour,2,5,FINISHED,Willoughby Community Park at the Langley Events Centre,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-06 20:00:00+00:00,Forge,HFX Wanderers,1,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-06 23:00:00+00:00,Atlético Ottawa,Pacific,2,0,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-12 00:00:00+00:00,Valour,Forge,2,1,FINISHED,Princess Auto Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-13 20:00:00+00:00,Cavalry,HFX Wanderers,3,1,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-13 23:00:00+00:00,Pacific,Vancouver FC,1,1,FINISHED,Royal Athletic Park,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-14 18:00:00+00:00,York United,Atlético Ottawa,2,2,FINISHED,York Lions Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-20 19:00:00+00:00,HFX Wanderers,Pacific,3,0,FINISHED,Wanderers Grounds,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-20 22:00:00+00:00,Cavalry,Valour,3,0,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-21 19:00:00+00:00,Atlético Ottawa,Forge,1,1,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-21 22:00:00+00:00,Vancouver FC,York United,2,1,FINISHED,Willoughby Community Park at the Langley Events Centre,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-27 17:00:00+00:00,Atlético Ottawa,Cavalry,3,0,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-27 20:00:00+00:00,Forge,Pacific,4,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-28 19:00:00+00:00,York United,Valour,1,0,FINISHED,York Lions Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-09-28 22:00:00+00:00,Vancouver FC,HFX Wanderers,3,1,FINISHED,Willoughby Community Park at the Langley Events Centre,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-04 18:00:00+00:00,HFX Wanderers,York United,1,1,FINISHED,Wanderers Grounds,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-04 20:30:00+00:00,Forge,Vancouver FC,1,1,FINISHED,Hamilton Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-05 19:00:00+00:00,Valour,Atlético Ottawa,3,3,FINISHED,Princess Auto Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-05 22:00:00+00:00,Pacific,Cavalry,3,3,FINISHED,Starlight Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-09 23:30:00+00:00,York United,Pacific,2,2,FINISHED,York Lions Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-11 01:30:00+00:00,Cavalry,Forge,1,1,FINISHED,ATCO Field,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-11 19:00:00+00:00,Valour,HFX Wanderers,0,3,FINISHED,Princess Auto Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-12 19:00:00+00:00,Atlético Ottawa,Vancouver FC,0,0,FINISHED,TD Place Stadium,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-18 20:00:00+00:00,Pacific,Valour,1,4,FINISHED,Starlight Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-18 20:00:00+00:00,Vancouver FC,Cavalry,2,2,FINISHED,Willoughby Community Park at the Langley Events Centre,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-18 20:00:00+00:00,Forge,York United,3,0,FINISHED,Hamilton Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-18 20:00:00+00:00,HFX Wanderers,Atlético Ottawa,0,1,FINISHED,Wanderers Grounds,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-22 22:30:00+00:00,HFX Wanderers,York United,2,2,FINISHED,Wanderers Grounds,D,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-26 18:00:00+00:00,Forge,Atlético Ottawa,1,2,FINISHED,Hamilton Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-10-26 22:00:00+00:00,Cavalry,York United,4,1,FINISHED,ATCO Field,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-11-02 21:00:00+00:00,Forge,Cavalry,0,1,FINISHED,Hamilton Stadium,A,0.4337606837606838,0.2670940170940171,0.29914529914529914
2025,2025-11-09 22:20:00+00:00,Atlético Ottawa,Cavalry,2,1,FINISHED,TD Place Stadium,H,0.4337606837606838,0.2670940170940171,0.29914529914529914
